grade1,grade2
64,45
64,46
64,60
87,95
86,82
80,82
71,80
46,45
68,45
68,76
75,68
83,83
65,73
90,82
94,86
30,76
77,81
80,80
94,76
73,68
70,54
67,69
81,90
73,77
65,51
69,58
63,60
71,56
63,60
69,72
64,66
85,74
68,71
80,84
64,78
90,68
55,65
70,74
74,76
86,87
78,88
74,61
91,77
68,70
59,60
89,85
27,55
61,79
81,79
66,73
98,95
45,62
70,78
76,83
65,77
58,60
85,83
71,78
38,64
82,85
70,68
73,84
87,90
81,62
75,72
68,93
71,66
54,72
63,69
63,74
68,85
67,87
80,84
76,44
76,82
73,88
75,91
75,91
54,67
52,72
43,82
66,82
99,100
86,90
75,64
60,66
58,64
67,75
79,45
50,59
77,75
73,74
73,85
78,71
70,71
62,75
82,87
80,50
89,83
77,90
69,67
97,92
66,62
81,77
51,45
51,74
82,85
73,59
67,76
70,62
39,50
75,50
50,83
86,95
85,83
71,71
38,61
52,66
77,91
68,71
70,82
93,87
87,64
70,75
88,82
82,86
77,90
67,87
74,100
86,76
90,89
67,92
45,67
78,67
70,75
79,68
67,74
68,76
32,72
68,72
98,100
73,72
62,81
56,75
74,89
52,50
85,86
78,81
82,80
90,91
75,81
58,59
68,57
84,71
50,67
61,65
90,74
58,73
80,73
75,67
77,77
85,68
74,73
58,84
72,84
70,78
95,91
72,95
80,93
70,67
93,99
78,89
57,69
88,83
71,84
25,54
50,75
67,68
88,82
32,62
56,70
81,79
87,74
83,96
70,73
85,85
71,73
92,78
69,84
78,84
80,71
72,82
75,92
72,76
65,87
87,79
71,100
84,88
73,83
79,89
43,60
67,60
70,70
78,94
82,86
76,90
63,72
74,94
55,88
76,87
32,57
71,82
45,83
57,62
80,52
87,89
68,88
79,82
78,83
73,83
65,70
60,55
67,78
73,77
61,63
82,81
60,76
81,77
66,68
82,82
79,89
64,82
75,64
74,90
78,58
62,75
86,85
61,66
68,84
68,82
62,63
55,86
65,72
87,84
69,69
57,70
90,88
75,81
64,68
93,93
67,78
82,73
65,76
43,65
50,50
86,94
75,74
68,69
66,59
74,77
59,80
83,77
70,74
57,70
83,86
73,92
62,77
83,93
71,85
77,80
61,92
88,87
68,45
80,84
84,91
70,84
68,69
57,75
76,66
83,92
59,68
78,74
89,91
65,70
65,73
68,71
88,89
77,77
95,100
72,84
61,62
74,91
75,74
65,45
72,78
82,76
72,71
73,80
73,81
31,71
64,71
60,64
44,76
72,69
57,82
65,77
50,45
50,68
63,65
56,80
74,93
74,56
78,83
80,67
66,66
78,92
55,81
56,45
56,75
70,73
64,72
81,71
67,71
67,79
63,84
62,86
59,74
62,88
79,78
51,76
85,89
72,82
64,64
64,75
68,80
71,81
71,77
58,78
74,76
58,57
72,79
70,63
62,71
67,53
73,78
79,70
72,86
52,88
74,52
74,76
61,68
64,85
79,75
74,81
73,67
88,96
75,71
55,69
74,82
71,79
76,70
84,83
67,76
39,75
72,59
64,63
60,73
66,67
66,80
65,57
84,87
84,64
58,59
82,89
51,74
52,89
37,88
73,100
41,56
66,56
57,85
68,62
50,68
68,88
60,67
86,65
64,82
56,45
56,72
79,85
73,72
73,85
61,69
53,61
70,75
64,86
73,84
74,61
64,78
74,86
77,52
72,67
82,71
94,69
56,60
82,100
73,80
57,73
63,75
74,93
72,79
71,71
94,90
76,68
79,73
64,78
50,63
78,77
69,77
46,69
66,69
41,63
61,63
84,82
60,66
68,75
62,65
57,71
84,90
59,67
74,71
81,81
78,61
83,76
74,71
73,89
72,70
88,92
76,70
74,72
80,84
80,72
71,63
75,94
40,74
69,71
82,79
92,84
74,88
93,85
80,64
81,77
70,69
46,92
74,92
43,78
77,78
59,63
71,76
80,86
54,58
65,57
73,74
71,72
66,86
76,69
66,63
70,70
63,65
56,67
75,68
65,71
51,72
70,52
83,83
77,87
76,85
71,81
64,65
56,69
67,52
57,65
55,50
64,67
63,70
80,26
78,83
60,72
88,86
42,78
50,78
62,90
67,85
80,80
93,98
61,63
65,85
66,80
86,80
