CS240,CS489
59,83
64,71
75,56
73,79
63,52
86,79
67,74
67,59
97,98
56,60
61,85
41,67
74,67
85,76
74,71
75,74
76,81
79,80
80,82
76,80
85,84
74,74
69,80
75,80
68,65
76,85
75,72
46,63
61,63
72,82
97,93
73,75
93,86
65,66
65,71
59,73
78,79
46,76
68,76
66,82
66,74
74,88
62,82
95,99
75,39
55,24
81,88
75,53
73,62
66,85
68,82
51,90
73,77
93,96
78,71
93,91
69,71
62,70
88,55
70,63
75,80
90,98
72,78
71,79
80,66
68,83
81,87
72,74
73,92
68,85
92,100
73,92
79,66
83,80
77,91
86,86
73,78
85,72
85,77
64,80
84,100
89,94
88,100
68,75
85,85
85,86
53,50
70,77
81,90
52,77
71,73
78,87
65,83
85,68
65,74
77,71
83,84
81,57
93,93
98,100
62,82
80,88
80,90
75,83
60,72
72,72
95,86
71,79
63,77
72,81
84,81
92,98
68,88
53,79
80,94
88,100
51,84
67,91
63,75
80,84
76,88
64,73
63,84
78,79
80,84
53,79
73,88
97,98
62,77
66,68
71,52
71,74
83,65
83,84
78,62
72,63
72,79
83,85
64,77
56,77
61,77
61,84
80,88
80,88
62,86
70,77
53,65
77,86
88,88
69,79
74,83
71,75
73,76
84,78
74,71
58,48
69,68
77,42
78,81
81,65
81,61
70,73
61,84
94,87
94,91
73,85
85,52
71,90
60,80
65,84
86,81
88,80
62,56
58,77
58,78
62,70
62,54
67,74
72,71
76,87
93,67
60,78
55,79
86,82
61,85
61,66
67,81
54,63
64,80
63,78
76,80
65,88
89,84
51,74
70,83
73,28
54,81
80,70
64,73
60,75
76,81
79,81
59,72
72,79
62,74
71,88
81,75
78,87
41,76
71,76
66,76
62,75
62,68
59,75
59,86
76,83
67,71
81,90
98,100
46,73
46,46
69,73
69,46
86,87
79,62
66,94
73,93
57,77
56,75
60,68
83,93
63,91
84,94
84,86
67,82
72,86
72,82
83,76
83,77
99,90
70,74
93,83
73,73
68,72
84,85
84,89
100,100
72,77
72,68
83,85
84,71
82,86
80,70
55,66
64,71
64,72
80,87
69,82
80,80
65,64
84,100
51,70
62,70
75,71
75,88
58,56
60,67
82,89
81,24
60,68
51,71
72,78
74,81
83,92
66,77
62,86
65,65
