grade1,grade2
94,92
72,62
85,83
80,74
87,71
68,50
73,78
57,60
86,76
69,73
91,99
55,67
69,58
78,56
72,61
92,97
98,91
83,83
81,72
56,55
79,79
84,83
82,66
62,62
65,64
88,84
69,72
74,65
86,96
72,73
66,61
74,78
70,83
78,81
73,95
92,85
73,79
77,72
76,72
82,87
87,87
82,78
97,95
67,71
88,74
59,32
59,64
90,75
82,83
73,71
70,75
63,50
73,63
50,50
59,63
75,77
85,83
65,58
86,88
67,79
65,62
77,70
71,65
70,67
91,91
81,75
76,75
74,86
81,71
74,67
57,58
81,69
75,76
40,67
61,74
51,50
63,61
70,85
66,70
63,50
90,79
63,88
60,54
57,52
64,60
86,72
59,50
86,67
53,45
53,75
69,53
56,59
89,96
66,79
84,86
72,78
53,56
91,89
72,73
53,50
96,95
58,62
76,92
61,58
84,69
74,88
86,90
75,72
51,58
87,74
51,29
57,70
76,72
81,78
69,67
71,65
72,82
78,58
76,78
52,50
91,80
85,79
57,71
30,71
96,95
54,52
87,86
65,51
74,67
55,34
92,100
83,64
74,83
63,59
90,69
67,64
67,48
67,44
67,70
83,72
95,100
55,59
60,69
68,42
68,59
68,69
82,65
79,89
74,81
80,46
80,77
85,75
66,54
55,65
69,81
81,77
69,64
68,57
56,61
78,79
87,84
58,56
64,57
84,84
78,71
69,71
95,91
76,46
76,55
79,74
72,54
69,72
91,87
75,69
68,63
88,91
58,79
89,84
82,71
75,79
74,71
81,65
79,65
77,72
68,54
69,79
87,53
72,65
73,72
55,67
80,71
63,81
46,65
55,45
55,62
63,66
51,68
67,78
67,61
50,56
79,72
56,61
74,85
60,68
59,37
59,58
83,79
68,65
78,89
90,94
89,89
80,52
56,64
71,78
88,82
87,77
58,58
55,62
62,69
68,65
85,81
77,76
62,74
84,84
81,62
67,52
55,80
90,81
56,58
82,78
51,42
51,53
73,52
82,75
88,87
57,67
50,68
63,56
65,58
90,90
64,69
63,50
93,85
72,42
72,64
71,75
82,82
72,64
66,75
78,72
73,75
90,89
76,67
70,66
44,66
67,66
82,80
66,38
66,50
70,59
65,50
86,80
53,63
70,67
56,52
80,62
89,79
83,89
53,45
53,63
74,58
100,95
79,78
79,63
53,46
53,50
84,98
92,100
86,87
74,73
62,57
86,67
66,58
70,60
76,87
85,71
81,100
73,67
