grade1,grade2
94,82
72,50
67,82
83,85
46,71
75,64
64,50
87,88
87,77
77,88
46,65
74,65
81,78
58,62
80,68
66,78
85,73
63,78
65,67
74,75
75,69
77,82
53,66
63,52
85,65
77,74
69,64
76,82
74,71
64,58
58,65
72,78
82,73
71,88
70,76
46,73
69,73
78,90
44,67
50,52
86,86
82,74
70,57
72,68
89,87
72,67
79,87
88,89
27,57
61,57
75,62
67,74
81,79
67,64
76,77
62,83
80,71
65,67
71,57
54,62
70,80
55,60
65,82
80,65
71,72
81,75
64,72
81,90
50,42
78,58
70,80
83,69
69,78
76,64
74,50
57,68
87,91
72,78
81,66
67,71
39,77
68,54
74,76
67,76
43,77
68,82
63,69
83,70
65,64
76,62
64,81
54,56
45,74
64,74
67,69
84,82
69,65
74,71
76,82
67,67
87,70
75,74
69,62
60,64
52,79
68,75
71,78
75,86
69,67
80,79
77,85
77,71
72,63
82,86
75,64
76,67
80,24
35,45
35,59
67,59
55,78
79,67
90,96
58,74
72,60
50,65
65,69
33,51
55,51
72,82
64,58
76,68
58,50
43,86
82,86
65,70
80,70
56,68
54,52
74,57
81,95
67,85
76,64
63,50
60,73
78,64
60,71
63,79
77,92
67,46
67,54
66,55
75,85
86,83
71,84
55,50
58,68
71,57
80,64
56,63
61,69
85,67
68,67
66,85
63,72
82,74
93,90
75,76
82,71
72,78
62,82
58,62
72,77
94,66
69,60
72,74
70,68
74,78
85,73
56,67
75,81
83,90
50,52
81,66
70,73
71,88
63,84
65,71
64,65
67,63
74,94
56,69
95,86
83,84
60,78
58,94
76,82
62,69
83,74
85,86
77,67
68,62
70,71
82,94
81,59
70,57
46,72
70,72
78,76
83,99
70,65
73,86
68,76
68,71
65,76
60,66
66,71
65,84
84,85
65,62
84,69
47,73
83,86
71,74
68,79
80,55
64,69
67,76
76,85
58,68
69,67
64,58
88,86
75,76
70,68
59,79
80,67
61,63
75,79
86,68
65,60
82,87
92,90
66,80
59,60
70,72
64,61
55,69
55,78
65,86
76,97
41,67
81,76
67,53
70,57
58,56
78,80
58,76
73,85
50,85
68,83
69,70
40,59
54,59
86,82
71,54
70,75
68,79
62,68
66,79
74,73
76,50
65,67
72,61
80,77
74,68
67,51
73,66
90,99
67,61
76,77
66,65
66,74
60,61
83,86
83,82
70,76
76,70
69,56
80,73
81,86
50,62
67,67
75,68
65,83
68,42
70,58
63,73
90,95
58,67
72,74
67,58
82,85
58,86
85,89
76,68
78,57
85,90
62,69
82,81
80,66
71,86
85,86
75,68
78,68
87,89
63,72
43,54
62,54
74,75
66,63
71,70
81,82
70,76
78,64
68,64
73,68
62,67
76,50
79,74
74,83
80,71
63,69
78,70
66,85
62,74
74,80
77,82
36,55
67,67
78,71
70,70
57,54
60,61
67,82
79,72
80,81
54,57
63,82
71,78
58,64
54,63
90,83
78,62
62,60
77,59
73,82
63,76
65,66
58,82
67,72
75,86
74,67
72,82
72,86
81,75
72,77
81,67
88,85
46,59
73,59
82,92
68,77
56,79
85,65
77,69
80,83
76,74
67,77
87,100
80,76
80,94
61,73
65,64
85,59
85,75
77,78
86,80
62,82
93,91
87,77
70,73
91,85
74,40
83,62
68,78
63,66
70,64
83,71
75,43
70,45
64,66
50,74
82,83
56,64
80,91
67,81
58,91
90,89
64,50
53,74
54,75
78,73
66,68
59,61
70,76
73,62
70,74
65,63
61,56
67,77
79,75
80,70
72,59
77,63
60,59
70,75
60,60
51,80
65,55
79,78
76,79
82,82
66,67
70,69
64,61
86,91
88,97
62,72
55,65
74,90
65,59
73,75
61,68
72,77
71,70
67,57
50,75
54,68
66,80
69,82
45,72
59,72
82,76
63,78
76,62
55,77
79,77
88,88
72,70
77,57
67,58
50,73
70,76
81,100
41,78
66,78
45,67
70,73
60,67
77,78
69,66
77,45
77,79
67,65
59,84
85,82
67,69
80,73
64,71
68,74
80,80
64,65
65,67
67,52
70,64
67,70
78,82
70,60
77,71
82,80
94,70
75,78
61,71
67,63
74,82
79,88
62,58
50,55
79,57
90,95
67,74
77,76
59,50
63,60
71,60
83,70
76,61
65,78
61,65
82,79
70,73
66,87
70,50
57,66
70,73
78,88
71,78
65,52
41,70
45,70
65,66
73,71
62,61
77,76
45,61
71,73
75,61
73,76
69,53
80,80
84,86
75,78
75,73
74,92
80,76
87,88
74,77
72,82
70,62
62,70
54,69
64,55
60,72
70,75
68,83
75,84
67,68
55,76
60,71
91,90
71,80
73,82
86,82
74,79
90,90
88,79
87,86
78,71
78,75
58,56
60,78
80,77
70,60
69,80
85,74
56,69
73,86
77,73
54,58
76,75
91,82
72,83
64,45
64,67
57,69
67,56
66,68
73,76
70,70
73,74
76,81
88,86
87,96
87,83
67,80
61,68
65,64
70,68
45,69
61,69
70,66
