,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131252,349,27,77,370,31,59
20,137521,349,17,60,370,31,57
31,927188,349,23,41,370,33,72
35,272299,349,31,75,370,35,75
40,273106,349,21,85,370,25,88
43,142656,349,27,84,370,41,84
68,672188,349,33,70,370,41,72
72,280343,349,41,72,370,49,67
74,149604,349,27,83,370,41,70
79,674288,349,27,78,370,31,88
87,675865,349,27,66,370,41,63
92,283841,349,23,71,370,31,77
95,939762,349,21,81,370,31,71
111,418293,349,23,77,370,31,4
114,419004,349,23,66,370,37,85
124,945985,349,27,76,370,31,83
137,948783,349,23,62,370,31,71
139,163053,349,23,73,370,31,74
141,163687,349,23,68,370,31,72
153,559393,349,23,93,370,31,98
159,299287,349,33,76,370,41,66
163,562572,349,23,69,370,31,60
185,305087,349,23,80,370,31,70
190,830783,349,27,65,370,33,61
193,438427,349,33,77,370,41,73
198,702161,349,23,66,370,31,74
229,317770,349,23,76,370,31,80
251,848494,349,23,60,370,31,64
254,849449,349,27,65,370,31,82
256,325448,349,23,81,370,33,71
265,458364,349,33,77,370,41,58
269,459539,349,27,86,370,43,64
270,983879,349,23,36,370,31,57
271,197566,349,13,78,370,21,52
277,855333,349,25,57,370,31,74
284,725474,349,27,78,370,51,69
310,731136,349,27,76,370,33,60
321,603374,349,33,64,370,41,65
329,344060,349,47,62,370,51,64
335,345971,349,23,67,370,31,81
338,215233,349,23,81,370,31,80
341,348995,349,23,79,370,31,81
346,481904,349,37,67,370,43,56
359,224284,349,27,85,370,33,16
360,224284,349,27,85,370,47,69
370,490394,349,27,88,370,33,68
379,361513,349,13,87,370,21,80
389,100728,349,23,84,370,31,64
390,362948,349,27,92,370,33,84
407,499434,349,27,90,370,33,66
416,632304,349,27,67,370,41,68
435,242213,349,27,87,370,33,96
437,897918,349,27,74,370,33,67
455,509483,349,23,80,370,31,74
458,903640,349,33,95,370,41,90
470,905955,349,27,85,370,33,90
476,383689,349,27,83,370,33,67
485,779164,349,27,74,370,33,64
489,518161,349,43,65,370,47,63
490,518208,349,23,86,370,27,78
493,518605,349,27,78,370,41,76
496,781255,349,27,79,370,41,83
501,781922,349,27,72,370,33,55
504,390061,349,17,89,370,23,78
521,654571,349,27,78,370,37,67
