CS134,CS246
86,84
39,61
50,61
80,73
87,62
82,73
80,77
72,72
87,65
69,82
80,69
65,72
75,70
82,78
75,66
66,69
91,92
81,51
77,75
91,87
91,80
55,54
87,54
76,67
66,70
71,57
63,69
84,74
78,62
72,72
50,78
62,46
62,65
75,50
91,82
90,85
85,84
80,83
82,80
79,50
78,65
94,79
70,48
70,74
81,70
83,80
77,71
74,67
80,70
73,75
72,92
86,77
65,43
65,65
74,64
85,90
86,80
66,50
72,66
85,80
78,74
88,73
93,85
70,40
70,68
81,73
72,34
72,42
86,88
85,71
67,62
75,65
69,70
78,43
78,50
58,74
82,74
76,74
66,78
95,92
78,77
76,77
68,84
82,62
78,83
73,61
90,81
56,45
81,62
85,73
58,79
76,52
77,60
73,71
81,76
71,50
75,81
70,82
80,46
80,68
56,46
56,73
76,69
90,86
74,81
87,70
83,72
80,82
79,80
92,88
81,78
50,78
71,85
56,60
76,73
89,75
70,78
80,70
84,74
80,81
73,80
79,78
57,56
60,62
75,75
69,75
67,69
81,76
81,79
78,60
78,75
68,68
76,83
67,66
79,65
79,76
93,87
97,87
79,73
60,69
76,82
74,80
85,87
84,69
81,74
84,87
79,88
66,77
79,81
79,70
71,71
73,73
73,73
88,88
75,68
81,87
63,66
91,83
87,67
67,59
93,82
93,82
85,77
75,50
86,93
90,61
73,73
61,50
72,60
64,77
78,84
85,80
79,70
82,83
88,82
77,67
76,83
75,68
81,71
87,73
64,61
79,73
95,81
45,80
69,80
73,74
88,79
79,78
80,79
77,75
84,73
68,51
82,78
80,70
93,87
79,70
66,48
66,68
67,68
81,89
85,70
77,89
85,86
80,50
60,63
76,83
84,79
69,68
91,71
81,73
80,73
70,62
87,81
63,72
73,70
76,54
88,80
77,83
78,59
63,58
67,80
90,85
68,72
68,69
90,70
73,63
89,84
93,83
70,50
95,91
83,82
85,73
80,79
82,85
57,60
91,80
79,76
77,80
64,56
64,79
82,84
73,80
70,87
60,73
70,56
64,81
61,70
71,68
43,80
66,80
78,70
68,62
83,85
77,72
78,79
81,88
69,74
73,60
93,86
65,63
68,79
54,69
43,67
64,67
75,71
74,63
84,69
75,82
73,64
66,63
50,68
63,61
64,65
79,87
64,79
81,80
76,67
75,81
61,73
80,87
79,86
60,55
73,51
72,56
65,73
63,80
65,59
73,67
50,68
76,68
77,73
66,66
91,81
70,71
59,57
65,50
65,68
58,56
79,64
94,97
67,74
64,62
84,81
69,77
83,76
82,77
79,70
81,37
81,73
84,82
91,91
94,88
78,60
67,69
73,72
66,73
73,72
80,74
76,64
61,74
80,66
76,78
81,50
90,73
68,81
68,65
66,73
62,72
81,72
75,65
84,87
89,88
68,79
68,70
84,80
80,78
79,79
81,83
73,68
58,72
69,63
62,70
81,83
79,76
46,53
74,53
61,37
61,52
61,66
65,50
64,60
83,76
89,66
79,83
72,76
70,71
79,78
81,58
95,84
86,69
86,79
88,81
98,92
96,91
83,83
85,80
72,71
77,70
83,79
57,66
84,88
75,72
95,87
91,66
80,70
82,66
72,52
83,82
75,88
50,62
82,62
68,72
71,50
81,70
93,91
77,79
79,60
95,88
69,55
93,90
72,75
38,53
60,53
87,81
87,58
89,80
89,86
66,62
91,75
24,67
71,67
76,80
72,81
75,64
82,71
68,88
80,60
82,95
63,58
80,87
86,80
69,52
57,69
76,78
69,70
72,70
75,85
59,85
75,63
79,72
89,72
66,64
71,82
87,65
63,73
75,78
91,73
67,56
80,83
61,63
64,64
57,77
76,91
78,82
66,70
79,65
86,78
58,72
95,80
87,81
81,95
80,72
78,77
81,81
79,79
85,86
82,76
74,53
60,72
73,65
82,82
87,75
60,54
86,75
91,84
81,86
93,82
77,88
80,59
95,77
86,84
75,80
94,74
89,78
74,73
91,70
73,78
85,80
74,60
72,66
76,82
81,77
68,74
86,88
70,73
71,90
80,81
84,77
70,78
84,88
65,68
72,68
73,79
84,74
85,86
71,46
71,65
71,76
90,77
72,69
70,75
77,71
75,70
67,71
80,78
97,84
76,81
79,66
92,81
69,85
77,73
86,67
78,64
69,78
73,78
84,89
83,83
56,63
83,72
71,78
75,88
59,57
75,57
80,87
90,75
67,70
71,69
56,53
77,75
100,90
81,67
87,78
67,46
67,54
53,66
78,73
97,96
65,68
68,64
73,74
91,91
57,44
57,61
76,60
77,74
92,87
65,52
85,76
71,76
71,67
53,62
81,93
55,54
79,80
82,82
80,72
64,95
95,81
86,81
74,72
97,89
94,90
84,86
78,69
84,79
78,69
88,87
50,74
57,61
83,80
81,83
78,53
79,67
71,73
82,78
76,75
93,92
81,81
92,94
82,72
84,74
67,76
73,70
86,82
56,59
81,67
87,62
64,81
78,63
84,89
61,55
75,72
72,71
86,84
83,77
60,73
81,75
87,82
63,71
85,89
78,63
72,64
84,76
78,76
92,96
94,77
81,84
61,63
71,59
68,77
85,75
80,83
98,81
84,82
90,79
87,91
62,60
80,58
62,58
70,57
75,77
58,60
86,80
56,60
57,61
82,81
62,55
93,80
80,92
79,71
70,46
70,57
83,76
99,100
76,51
78,73
81,85
69,70
80,83
79,71
60,54
58,68
69,74
89,80
96,83
92,90
79,70
88,76
76,57
82,53
73,66
85,77
87,85
74,70
70,86
51,73
50,68
85,77
83,79
66,60
70,65
87,77
93,83
95,82
63,82
83,72
75,63
56,59
76,80
75,76
74,91
79,72
62,65
74,65
82,80
82,79
87,85
76,57
80,84
68,73
72,46
72,64
87,71
88,70
78,83
57,68
89,84
80,87
75,77
86,70
64,51
68,69
87,80
65,77
65,77
76,63
87,78
46,71
64,71
57,76
79,83
73,80
89,91
89,93
54,55
85,68
83,54
93,88
87,70
69,41
69,61
77,50
94,88
68,65
79,76
81,80
91,82
74,73
84,78
81,85
70,66
59,59
42,58
57,58
71,82
79,79
81,67
56,63
80,74
72,66
63,72
90,89
86,77
75,65
63,46
63,63
69,67
94,89
85,90
66,46
66,66
60,70
60,70
74,89
78,70
69,91
86,76
80,87
84,79
50,72
81,74
84,80
81,81
79,67
65,51
71,86
82,74
71,66
74,70
61,78
79,81
74,82
90,80
84,88
88,83
64,71
70,60
90,82
87,94
64,76
80,89
87,67
80,82
60,62
76,74
63,70
72,65
55,53
78,66
70,32
72,79
87,73
82,79
83,73
82,91
92,92
62,38
62,34
83,65
77,65
59,60
83,73
64,72
65,59
84,85
75,79
69,53
75,57
68,72
72,83
72,45
72,62
82,85
62,46
62,62
75,76
69,59
62,80
58,67
67,81
92,96
85,45
85,77
73,60
71,69
67,68
88,66
65,68
50,67
78,93
85,79
62,80
67,69
77,73
83,76
72,85
66,72
74,72
87,86
53,50
84,87
91,61
70,69
58,54
70,65
84,57
71,68
96,91
82,82
70,69
70,62
56,70
87,76
87,85
74,78
80,62
73,57
93,85
69,44
69,80
80,70
72,66
64,76
62,51
94,82
63,75
85,64
58,70
78,72
78,78
80,80
66,56
61,42
61,87
50,53
56,53
81,81
58,63
87,87
76,73
38,57
38,74
64,57
64,74
83,70
72,78
85,76
59,72
67,72
72,50
80,60
83,72
91,96
62,77
83,77
70,81
57,61
85,73
75,69
82,77
90,80
78,66
85,79
80,88
74,80
74,75
76,60
55,80
76,80
43,50
72,50
88,72
79,80
76,71
75,66
72,72
78,51
86,69
82,68
84,79
66,58
75,59
79,85
67,72
64,59
73,63
93,87
88,74
68,68
70,68
72,82
69,46
69,62
66,62
72,75
71,73
82,80
61,55
81,64
81,38
81,67
77,81
63,67
82,79
55,93
67,83
89,72
99,79
85,91
73,62
73,62
59,67
61,55
77,84
57,68
67,65
86,86
67,74
88,91
79,72
68,70
76,66
71,81
64,77
91,77
92,78
85,92
72,80
89,78
60,65
68,76
71,63
54,57
79,69
94,86
72,69
84,79
85,83
86,90
76,65
80,89
85,75
87,88
60,63
76,54
91,86
74,65
62,77
64,51
64,71
83,78
69,59
81,75
92,85
81,88
81,84
82,82
87,80
59,50
83,78
84,85
75,72
72,63
96,90
80,81
83,64
59,71
51,59
77,59
50,58
60,67
74,74
82,65
76,64
77,70
87,82
66,53
63,71
83,75
70,80
80,86
81,83
95,90
77,55
62,60
65,59
89,82
80,81
81,69
77,76
79,82
88,68
73,65
86,89
78,78
76,70
76,65
46,68
73,68
77,73
63,62
68,80
89,83
65,71
86,83
73,84
88,80
85,68
79,69
81,73
84,73
82,90
87,83
58,72
74,64
94,54
77,70
80,78
73,67
77,84
78,72
89,80
79,83
76,65
59,50
72,75
84,75
72,80
79,74
86,80
80,51
75,78
75,70
84,83
81,71
82,79
71,68
97,88
58,60
80,81
81,72
61,71
72,72
72,40
72,60
76,72
50,72
57,66
84,78
80,80
69,78
80,75
79,69
90,56
90,74
86,89
69,77
61,65
65,50
80,67
71,80
73,62
80,67
60,35
60,39
68,73
68,63
82,76
64,59
78,60
81,65
51,77
81,68
85,73
69,73
85,79
67,79
92,74
71,77
71,52
74,86
59,63
67,71
82,65
90,92
66,53
87,75
85,88
86,83
84,85
76,69
70,73
84,85
82,85
90,83
83,80
79,67
71,53
74,65
75,77
70,58
69,61
80,75
90,86
65,67
74,68
82,72
82,84
81,63
92,85
88,72
85,80
87,91
83,71
80,72
83,74
93,81
79,60
84,78
85,80
33,72
58,72
76,62
95,76
82,84
82,76
71,61
86,73
81,76
73,61
86,90
77,71
73,65
83,73
84,79
82,55
92,92
81,79
81,77
76,68
81,72
71,73
76,69
66,60
57,50
72,69
77,80
80,83
72,46
72,50
87,74
71,81
81,60
94,81
73,68
73,66
66,62
82,69
92,86
65,72
78,56
73,63
67,68
61,61
74,65
83,77
72,64
71,59
65,75
67,40
67,50
83,40
83,50
86,75
73,51
93,83
74,63
73,75
56,73
83,79
80,87
70,50
82,89
83,64
75,67
85,81
75,71
53,68
77,71
67,50
74,50
76,72
93,79
78,83
89,77
73,80
51,65
78,67
88,89
74,71
46,61
76,61
90,88
78,77
79,86
91,80
82,71
84,86
75,82
63,70
80,73
56,64
50,72
71,72
72,67
70,68
85,82
50,58
71,72
42,54
85,54
96,86
91,72
75,72
74,84
56,70
73,60
76,75
69,73
71,70
77,72
93,80
83,50
82,80
57,63
79,87
80,77
72,80
76,50
46,69
76,69
62,64
80,70
63,65
78,82
81,74
90,93
76,69
64,70
88,87
93,77
64,70
81,81
67,55
64,54
79,71
72,72
79,58
70,71
79,74
77,73
65,77
72,79
94,84
65,67
68,71
63,75
68,60
92,74
87,83
84,79
79,61
74,54
84,85
75,75
62,76
60,81
75,75
74,72
66,50
73,59
53,61
93,88
85,90
76,80
81,85
73,53
91,88
72,65
63,64
76,67
84,77
85,83
66,51
60,67
77,74
76,70
74,60
58,74
76,85
85,63
86,83
78,78
81,81
74,82
66,72
66,46
66,63
61,71
72,75
71,74
88,87
78,77
80,63
74,76
86,82
82,93
85,80
69,18
69,62
69,85
72,57
83,70
92,77
65,54
72,60
88,63
69,64
95,93
71,51
70,75
59,61
78,73
72,78
61,60
88,57
82,60
70,58
68,71
80,78
50,54
70,62
83,59
65,75
76,72
70,66
87,86
81,83
69,69
70,66
73,57
58,77
56,56
72,77
84,81
64,69
86,83
83,65
80,53
83,74
78,83
83,88
90,87
93,79
94,92
73,59
76,78
80,77
64,64
61,51
71,62
80,79
84,80
84,74
64,64
88,81
68,78
64,50
77,77
81,83
72,78
82,72
73,70
72,68
73,72
59,56
64,46
69,46
69,64
80,74
84,71
77,69
86,80
67,80
54,57
60,78
81,61
82,89
42,56
64,56
78,68
56,50
53,50
66,80
64,78
90,63
75,68
95,90
73,62
81,67
70,71
79,66
81,83
60,66
79,66
66,81
84,73
58,71
57,81
70,65
68,67
79,76
80,72
74,77
82,65
69,62
86,79
82,70
66,66
42,71
71,71
76,84
80,86
80,75
64,46
64,68
79,86
78,84
79,83
93,82
90,83
73,71
76,81
80,70
79,68
74,63
73,59
85,73
67,64
70,79
83,75
85,84
82,81
65,64
75,73
66,64
82,69
71,70
68,50
43,57
68,57
57,60
60,73
72,70
100,91
65,71
73,81
83,80
83,69
80,84
58,56
84,84
83,78
99,100
59,58
79,77
87,79
63,70
74,68
80,70
83,83
70,70
87,77
95,88
80,79
67,78
88,79
84,76
73,72
64,79
83,73
77,66
70,68
86,73
74,76
84,88
83,81
78,78
70,80
74,59
76,50
80,76
74,64
85,78
72,68
78,64
74,72
95,90
55,66
80,74
46,78
84,78
88,53
68,66
63,58
66,64
67,63
56,71
83,63
78,80
60,74
63,54
75,69
70,65
82,77
74,70
74,69
75,71
76,75
79,82
74,70
57,73
96,82
57,71
79,86
86,86
87,74
77,68
63,67
89,90
70,66
63,67
87,53
82,82
90,88
65,58
88,80
89,89
84,73
73,66
75,63
88,91
55,60
80,70
86,63
68,63
74,77
87,93
80,67
67,71
75,80
61,74
68,71
77,72
83,70
78,65
57,57
75,50
68,67
64,46
64,51
80,68
77,73
57,73
57,39
57,59
76,75
69,93
76,71
83,80
76,68
73,78
50,88
80,73
73,70
68,68
72,69
98,93
67,69
86,73
63,78
83,76
71,55
78,62
70,76
85,79
65,74
87,80
82,77
90,75
87,72
80,62
53,63
62,62
77,72
71,68
62,72
64,65
71,59
76,71
93,85
71,66
99,96
82,74
82,80
54,61
87,73
81,58
78,68
80,72
88,62
64,65
96,90
78,69
97,95
94,75
66,76
73,74
77,82
66,60
68,43
68,36
79,78
71,72
84,74
61,75
65,78
76,75
67,84
87,77
61,69
81,69
42,54
76,54
74,67
80,91
87,82
66,76
71,57
77,68
88,80
56,83
81,75
70,75
75,75
72,62
79,64
76,75
58,61
97,83
80,80
71,52
68,56
83,65
78,82
90,88
92,81
73,75
87,85
70,81
51,57
51,75
70,70
42,63
50,63
75,74
81,69
77,53
67,68
83,79
68,46
68,74
77,79
67,63
77,82
87,98
57,64
87,81
71,63
94,80
81,86
79,71
87,80
79,60
78,79
83,86
63,60
66,62
91,85
73,43
73,59
77,78
96,87
72,68
59,67
73,62
88,79
78,71
89,75
78,67
85,91
69,71
82,70
65,55
69,78
85,81
66,80
71,73
72,81
79,76
81,73
61,66
77,66
77,61
65,66
80,80
65,70
72,70
81,71
76,69
72,66
72,61
75,73
84,74
81,76
76,75
85,87
46,71
68,71
51,37
88,77
89,70
94,70
79,70
91,73
61,61
84,80
74,70
73,62
82,82
85,80
67,58
85,67
75,68
56,50
60,62
96,79
79,50
55,69
66,62
76,73
82,83
85,85
86,83
37,80
66,80
94,78
67,73
80,69
83,70
77,87
68,55
89,93
82,81
73,80
71,84
64,76
57,81
83,81
92,87
93,87
78,77
70,50
87,81
78,83
45,79
53,79
91,89
88,79
70,77
72,61
79,88
76,64
67,80
94,77
88,79
70,77
85,58
85,83
60,78
43,69
74,69
77,56
84,88
67,79
70,79
60,62
62,75
86,79
92,87
87,80
73,80
86,65
52,77
79,56
80,53
89,65
68,58
69,71
50,36
76,80
76,85
59,63
81,72
59,76
53,69
95,91
90,85
80,78
82,58
79,65
98,85
61,67
91,80
78,83
55,65
52,65
52,76
89,66
79,68
79,71
91,80
77,73
78,67
74,55
79,73
75,78
88,85
75,79
74,28
74,59
87,76
83,79
86,83
87,86
59,55
87,69
81,81
80,70
74,85
83,70
75,82
87,88
84,88
76,82
57,52
82,75
61,70
72,76
93,83
78,83
65,74
70,83
71,81
69,69
90,78
60,46
86,82
71,68
65,78
83,54
