grade1,grade2
69,65
70,45
82,84
90,94
54,45
76,75
89,85
77,63
85,62
79,66
84,72
72,52
81,82
77,74
74,76
77,60
90,77
76,68
71,64
87,84
84,59
58,66
69,74
72,64
73,53
90,67
63,66
65,71
65,76
72,85
75,84
78,86
75,72
71,81
87,70
67,60
77,69
84,57
68,61
53,82
90,76
65,73
63,71
87,77
84,73
73,68
43,58
85,80
64,83
76,59
85,88
50,77
73,75
79,65
71,68
73,72
65,50
76,50
80,70
88,77
77,76
86,85
59,43
81,86
73,75
72,82
82,78
62,58
84,67
91,78
66,79
72,76
94,82
96,97
85,64
81,60
75,81
53,65
70,70
81,69
79,67
79,70
78,83
79,74
85,75
74,64
68,30
68,30
61,63
75,68
59,53
80,75
63,69
90,81
90,81
75,76
79,53
76,76
74,61
81,78
43,62
86,87
92,79
83,80
67,57
76,66
75,89
50,45
89,86
86,74
66,91
66,65
84,88
73,72
86,66
83,91
65,68
74,76
91,81
84,68
54,57
59,59
87,76
88,80
81,65
68,63
77,75
75,84
72,83
30,67
80,85
81,77
86,86
78,91
88,81
