,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
17,138796,486,27,90,448,33,92
22,139307,486,41,60,448,43,64
24,794942,486,23,80,448,27,77
27,270850,486,21,72,448,23,79
28,664243,486,41,88,448,43,73
31,664915,486,7,87,448,17,84
34,403160,486,31,77,448,33,76
37,534603,486,33,89,448,43,90
41,404241,486,29,57,448,31,57
43,535638,486,27,79,448,33,67
48,143461,486,29,58,448,31,62
49,798862,486,31,72,448,33,74
53,145284,486,31,75,448,33,57
55,932347,486,23,84,448,33,82
58,277600,486,21,79,448,27,78
65,803542,486,27,63,448,31,65
67,410514,486,27,80,448,31,68
74,805252,486,41,83,448,43,70
78,675371,486,25,73,448,31,69
79,151211,486,31,86,448,33,65
94,549442,486,11,68,448,21,74
115,423917,486,31,50,448,33,55
117,424289,486,21,81,448,23,86
118,424529,486,29,80,448,31,69
120,817852,486,19,78,448,21,82
126,818549,486,41,83,448,47,63
127,425378,486,31,77,448,33,73
128,294591,486,31,40,448,41,53
129,819070,486,23,69,448,33,69
131,295038,486,31,78,448,37,67
132,557475,486,17,67,448,27,77
138,689050,486,37,86,448,43,90
141,165431,486,31,88,448,33,78
144,689890,486,31,57,448,37,62
146,166012,486,21,69,448,23,68
151,954006,486,27,75,448,31,76
158,824996,486,41,74,448,43,73
166,434075,486,17,81,448,23,86
170,435703,486,31,88,448,37,86
173,174212,486,13,67,448,17,90
176,961965,486,33,73,448,37,72
183,832180,486,31,60,448,33,86
186,963543,486,21,67,448,23,81
190,702161,486,37,53,448,43,62
191,440275,486,21,71,448,23,65
197,703675,486,27,64,448,31,79
198,311290,486,13,82,448,21,85
203,312164,486,31,67,448,43,79
224,447575,486,41,77,448,43,53
232,580539,486,37,86,448,43,82
234,580819,486,31,77,448,37,79
237,712223,486,19,79,448,25,73
238,319082,486,37,54,448,43,67
240,974948,486,27,78,448,33,88
243,581981,486,21,74,448,23,74
245,320136,486,33,94,448,37,81
247,975729,486,29,73,448,31,73
250,321069,486,41,85,448,43,61
253,976874,486,27,86,448,33,82
256,846387,486,23,93,448,31,70
257,191192,486,27,68,448,33,73
258,716110,486,21,87,448,23,84
263,323398,486,31,59,448,35,42
266,454974,486,21,53,448,23,65
268,455753,486,15,79,448,19,81
274,980878,486,21,68,448,27,58
279,982173,486,29,77,448,31,86
282,458552,486,29,74,448,31,65
287,197881,486,31,81,448,37,72
293,330264,486,21,65,448,23,57
296,986213,486,17,83,448,21,83
298,855390,486,27,81,448,33,89
302,331557,486,31,73,448,33,75
305,725343,486,21,72,448,23,84
315,464999,486,29,73,448,31,80
321,858707,486,23,64,448,27,61
326,728898,486,31,86,448,37,82
331,860920,486,33,71,448,43,63
334,861718,486,15,80,448,21,83
339,731538,486,17,80,448,23,68
340,600719,486,27,84,448,33,88
343,732162,486,27,85,448,37,76
344,863783,486,31,77,448,33,75
348,472265,486,31,88,448,37,85
352,866120,486,27,79,448,33,75
353,473457,486,43,67,448,47,69
359,474754,486,41,92,448,43,76
362,868628,486,21,81,448,23,75
365,738198,486,41,90,448,43,77
370,215186,486,41,63,448,43,64
371,477636,486,31,59,448,33,43
376,609843,486,29,88,448,31,64
386,481904,486,47,60,448,51,61
387,613961,486,27,85,448,33,89
389,876322,486,25,75,448,29,67
391,484317,486,27,79,448,31,56
392,222612,486,33,80,448,37,70
394,879176,486,21,77,448,27,59
395,748738,486,31,72,448,33,78
396,486892,486,37,50,448,43,60
401,488646,486,29,82,448,31,68
406,228527,486,15,82,448,21,70
412,623395,486,29,62,448,31,62
413,230295,486,21,71,448,31,82
416,230760,486,33,73,448,41,78
418,493191,486,41,70,448,47,62
425,232022,486,31,74,448,33,79
426,494381,486,27,79,448,31,68
428,363490,486,27,85,448,33,90
432,233392,486,29,93,448,31,100
437,234236,486,23,66,448,27,67
438,103216,486,31,74,448,37,78
440,890406,486,23,83,448,27,45
441,890406,486,23,83,448,37,79
453,500063,486,31,71,448,33,67
456,500489,486,27,75,448,31,67
459,893984,486,27,72,448,31,68
464,370369,486,17,82,448,23,71
465,894931,486,23,64,448,33,70
472,764612,486,29,86,448,41,95
474,634570,486,51,55,448,53,60
475,765735,486,47,55,448,51,60
476,503789,486,27,76,448,33,81
478,110707,486,13,75,448,23,71
484,112291,486,27,73,448,33,68
486,768598,486,31,83,448,33,73
489,114190,486,17,86,448,23,100
493,508306,486,21,77,448,27,61
496,640792,486,21,71,448,23,67
497,641362,486,41,53,448,43,61
501,773343,486,41,86,448,43,80
512,776533,486,21,69,448,23,80
515,908134,486,21,89,448,23,83
518,909032,486,23,72,448,31,76
525,518208,486,31,72,448,37,77
531,650247,486,23,70,448,31,89
534,257588,486,25,90,448,31,87
536,257809,486,17,76,448,23,86
540,914726,486,29,56,448,31,58
541,128433,486,21,88,448,23,85
543,652957,486,21,83,448,23,68
549,784479,486,31,86,448,37,86
551,915647,486,41,87,448,43,84
554,391981,486,41,87,448,43,83
561,917370,486,21,70,448,31,66
562,131062,486,31,66,448,33,66
