CS486,CS454
66,69
82,87
68,59
43,54
46,59
91,72
84,91
55,77
54,73
92,81
75,83
79,72
87,79
83,83
77,50
60,65
57,57
79,67
71,63
78,64
80,76
69,83
70,73
75,50
79,84
87,91
71,85
56,77
81,86
64,61
89,83
75,77
84,74
64,63
90,88
73,62
67,62
71,61
80,68
70,78
91,92
82,65
75,79
68,84
92,67
88,64
66,67
83,72
95,87
83,75
72,52
82,72
83,83
78,55
69,68
77,86
89,91
87,78
51,64
64,60
84,81
71,92
90,66
87,61
76,72
88,86
83,86
46,55
73,66
74,70
70,67
60,74
76,72
67,64
71,70
80,88
82,87
67,65
56,71
50,78
82,65
74,75
73,70
64,37
76,84
74,75
70,50
80,81
81,51
82,78
88,97
55,74
65,60
78,87
79,80
82,77
71,66
52,64
63,73
78,71
86,81
69,66
68,82
74,74
59,64
69,85
73,63
57,69
89,81
64,60
86,83
83,86
81,79
55,50
64,76
77,89
72,62
80,85
69,68
79,75
72,78
91,70
74,71
75,78
72,50
65,80
71,83
73,82
66,66
50,74
54,64
71,87
78,72
87,86
80,77
75,75
86,68
87,85
85,77
87,100
89,64
88,70
68,79
43,54
94,85
72,84
60,66
95,86
92,82
67,61
79,74
90,67
90,84
59,57
51,67
78,70
58,78
80,90
79,87
77,39
77,85
72,68
85,85
5,77
87,68
66,43
51,66
71,86
83,77
74,61
85,80
74,81
83,72
87,80
78,75
85,82
83,77
79,89
88,67
82,85
64,79
87,86
79,90
55,78
75,73
88,83
73,70
73,79
86,90
69,81
71,72
82,86
86,82
52,51
64,83
66,84
77,85
88,88
60,60
89,72
68,79
72,59
76,72
53,57
75,90
78,77
83,82
75,72
90,91
69,66
63,71
88,81
56,85
86,78
75,68
88,77
62,75
70,66
