,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,262516,342,1,75,498,13,87
1,262625,342,7,85,498,17,83
2,925983,342,1,75,498,15,81
3,533877,342,7,69,498,17,68
4,144003,342,21,63,498,43,73
5,144003,342,21,63,498,43,86
6,275913,342,7,69,498,17,66
7,670702,342,21,79,498,43,90
8,805906,342,1,70,498,17,69
9,552084,342,3,67,498,17,70
10,952639,342,13,79,498,17,86
11,300174,342,7,79,498,13,60
12,433484,342,3,71,498,13,75
13,302473,342,1,85,498,15,92
14,304774,342,1,53,498,15,80
15,178264,342,21,75,498,43,89
16,313361,342,7,87,498,13,68
17,316925,342,11,51,498,13,68
18,972664,342,1,50,498,13,68
19,322056,342,11,88,498,13,90
20,725474,342,21,77,498,43,72
21,336966,342,3,38,498,17,72
22,336966,342,7,75,498,17,72
23,731538,342,7,50,498,17,85
24,470151,342,11,73,498,17,80
25,865666,342,7,74,498,17,60
26,604831,342,13,57,498,43,85
27,739373,342,1,84,498,15,93
28,219373,342,3,63,498,13,67
29,358154,342,9,65,498,11,80
30,626047,342,1,78,498,15,86
31,890797,342,1,38,498,15,73
32,890797,342,5,69,498,15,73
33,246532,342,1,77,498,13,71
