CS370,CS450
51,82
64,60
82,87
78,77
80,84
60,90
77,80
74,63
76,82
65,81
67,77
50,79
84,91
61,100
72,84
76,97
70,80
89,88
47,72
72,72
81,85
63,85
93,85
44,62
71,62
44,62
65,62
94,86
73,68
73,73
82,79
91,75
90,71
52,53
69,84
67,80
54,87
66,69
88,70
42,85
70,80
71,78
57,80
79,68
75,80
87,83
66,75
81,65
83,97
85,79
91,92
90,71
75,78
82,72
68,75
54,80
75,50
93,81
81,76
96,94
90,88
66,84
90,88
70,78
77,72
71,68
87,85
86,86
80,58
69,68
77,91
78,71
89,92
79,79
80,78
57,81
84,92
71,83
76,71
27,50
78,92
76,59
72,66
81,87
58,75
85,70
86,88
62,75
50,54
96,83
76,77
60,70
73,100
59,85
67,61
84,72
80,80
71,68
75,77
66,71
73,69
82,66
80,65
84,88
96,67
87,91
77,67
38,84
85,88
90,85
75,64
87,88
70,71
65,85
83,82
80,89
79,100
76,74
50,85
92,90
75,85
68,86
77,66
66,72
68,84
80,84
