CS246,CS486
61,50
73,66
73,82
82,90
65,52
69,72
74,67
72,72
81,75
78,80
69,68
51,80
80,83
85,88
54,67
67,43
67,43
70,53
69,58
74,85
62,60
78,64
46,46
65,46
85,91
83,87
82,86
48,67
76,50
66,72
86,91
73,66
75,72
75,81
92,84
77,73
64,57
75,87
66,60
80,82
73,55
85,77
73,55
88,91
90,97
65,73
74,79
74,74
78,80
77,77
77,80
84,54
62,73
83,92
87,75
62,70
52,62
60,79
81,90
76,59
81,71
82,73
46,71
68,71
66,74
81,71
46,60
73,60
69,78
73,79
70,72
79,80
72,57
82,69
80,77
79,72
85,88
69,80
73,59
74,55
75,83
78,85
70,83
74,63
90,87
80,72
78,89
66,83
75,73
69,81
76,77
79,62
75,68
68,61
66,72
76,78
87,75
87,89
82,74
77,60
77,74
70,74
65,57
71,67
73,81
68,79
71,54
83,96
59,59
65,67
82,86
82,71
50,76
73,44
80,71
61,58
83,72
68,70
73,79
71,70
73,77
74,83
79,93
78,71
77,84
79,79
73,78
69,67
87,93
70,70
86,83
50,61
79,80
68,75
73,71
81,100
70,84
54,79
80,92
79,82
68,69
59,70
80,89
72,76
69,75
76,79
79,87
69,62
79,71
63,56
83,90
91,81
82,81
84,81
68,88
79,41
79,56
59,64
74,78
76,81
80,63
87,70
73,72
80,63
70,67
62,80
75,78
86,81
63,63
81,89
69,85
94,57
79,78
68,63
71,78
80,83
81,75
73,75
87,84
55,54
82,79
80,64
71,79
85,92
67,78
72,77
73,77
80,90
68,62
66,73
71,78
57,86
50,63
68,63
69,66
56,84
64,58
97,98
62,81
52,69
77,64
90,67
70,66
82,79
60,18
72,61
73,54
72,89
74,63
66,71
78,71
74,80
73,68
88,85
79,87
70,63
80,78
78,79
79,83
72,70
63,52
70,69
70,72
76,54
83,80
82,73
68,76
72,60
66,58
58,67
81,88
92,91
72,53
80,82
70,66
74,68
79,86
46,78
72,78
72,69
79,85
86,91
70,89
52,60
82,85
50,69
60,60
77,92
88,67
75,82
58,71
75,80
83,75
71,68
88,87
62,92
95,76
87,88
80,66
69,64
86,83
70,80
85,72
72,65
64,65
82,83
73,60
78,63
73,68
56,67
83,95
63,82
64,55
63,52
66,84
91,87
82,85
70,76
78,85
80,86
95,80
86,88
53,72
74,88
72,50
82,70
75,83
88,81
81,76
84,74
82,72
77,80
88,88
84,94
77,78
45,73
70,73
70,55
66,66
73,73
82,82
77,71
74,83
88,83
73,77
72,40
85,79
77,69
68,78
68,78
79,72
70,67
86,82
46,76
65,76
76,69
69,84
75,77
71,61
80,67
71,66
78,89
84,86
74,76
66,50
73,73
67,75
75,77
78,75
89,69
83,88
65,69
72,78
78,57
71,59
75,85
70,65
72,69
73,77
97,97
81,85
75,78
86,90
89,75
67,73
78,86
73,59
96,95
74,82
91,87
44,50
61,50
78,84
87,95
76,97
76,59
69,75
67,51
54,50
80,71
81,62
89,87
75,76
79,79
90,83
86,78
79,72
87,86
80,84
83,86
73,64
78,68
75,84
81,74
94,86
74,81
76,72
67,75
62,81
81,83
72,81
84,75
77,71
73,60
85,81
65,90
86,94
64,80
76,83
81,90
87,78
96,96
88,85
84,65
84,85
59,87
79,81
80,61
77,65
75,72
83,90
81,91
60,70
58,63
57,67
77,71
60,58
74,86
92,81
60,76
55,44
80,88
89,83
71,83
51,66
73,46
54,79
74,64
80,82
90,94
70,71
88,50
57,54
53,63
88,89
70,51
79,92
60,65
65,73
77,77
82,91
63,63
59,67
74,87
82,74
58,68
85,78
57,56
84,70
73,60
46,58
64,58
71,76
75,61
78,67
84,86
69,64
65,81
73,76
63,53
82,71
80,72
93,76
88,88
41,85
61,85
75,76
88,89
70,79
76,62
95,80
80,64
85,80
67,65
72,46
72,56
89,87
65,72
46,67
63,67
67,71
89,93
76,74
90,88
46,78
66,78
70,67
96,95
91,56
76,59
87,81
72,67
80,73
56,50
86,78
74,75
66,78
81,79
81,85
82,82
64,74
83,73
71,78
82,94
89,89
74,64
73,67
74,64
63,78
70,70
65,89
81,79
76,68
73,76
79,72
91,74
92,79
65,70
73,80
59,81
53,70
85,77
80,78
68,77
78,85
67,62
81,77
60,80
69,72
82,87
68,59
66,71
67,75
79,80
69,87
83,87
76,71
85,90
86,94
77,87
87,59
61,63
69,84
71,82
68,83
91,88
82,70
69,55
62,65
70,63
78,69
85,86
62,76
57,57
85,99
70,77
76,68
51,74
82,88
88,88
75,71
78,78
81,87
72,79
80,67
82,67
56,54
53,76
74,82
73,71
57,52
74,52
83,90
70,72
76,62
74,78
61,76
75,84
72,63
88,86
60,56
72,79
86,74
77,63
79,94
81,68
82,73
73,71
69,75
77,68
80,54
88,96
79,65
88,85
80,62
60,78
80,77
50,85
72,87
73,92
63,86
82,80
71,69
72,86
51,73
69,82
68,71
79,72
86,82
85,93
77,68
82,79
86,87
67,55
83,80
98,80
69,74
70,59
79,77
72,76
67,50
79,88
75,53
86,66
72,69
78,79
81,72
77,59
77,53
50,66
74,73
92,79
78,82
60,68
57,57
79,62
83,89
90,70
65,64
89,69
88,86
64,77
54,59
77,74
73,66
64,74
88,80
71,77
80,77
78,85
70,52
85,72
75,67
83,83
63,64
59,50
58,50
65,79
64,81
83,55
74,74
53,61
71,69
75,71
86,82
83,80
90,93
60,62
71,79
82,82
81,64
69,92
68,65
68,77
89,84
77,77
78,80
83,72
85,83
65,59
75,90
80,81
62,80
80,73
83,61
71,65
83,90
84,69
68,77
73,70
69,73
73,71
90,79
72,72
67,79
78,58
67,72
72,83
80,91
73,74
50,81
78,82
80,83
74,97
80,88
88,90
78,75
83,60
71,67
79,75
68,74
73,72
88,85
60,75
72,65
72,85
40,64
60,64
66,74
78,71
76,73
77,82
74,89
67,64
78,80
77,47
65,64
50,66
81,80
67,85
77,79
73,80
59,34
59,69
60,74
65,86
74,76
77,63
68,50
59,75
80,88
79,76
84,54
79,65
74,67
71,71
92,91
53,57
75,85
88,64
60,78
83,87
73,68
85,58
83,74
53,64
76,75
61,72
75,68
86,91
67,66
68,86
84,81
85,76
63,79
78,80
85,77
72,88
74,84
91,93
71,73
74,53
81,87
60,76
85,85
80,80
84,87
84,77
84,71
86,94
76,67
71,89
73,45
73,78
70,76
79,66
68,73
82,96
72,88
73,68
69,43
69,60
83,81
74,94
81,72
60,78
68,63
66,65
62,84
86,84
91,92
80,79
72,76
88,93
68,67
80,64
76,77
84,88
75,69
40,51
50,51
75,76
51,72
83,92
78,80
83,60
75,88
79,95
89,92
69,68
83,67
79,81
85,84
71,79
77,90
74,87
80,83
71,63
82,54
73,44
79,90
71,87
72,68
86,90
72,63
72,63
60,59
89,82
73,78
78,83
50,68
80,76
77,74
84,72
50,88
76,68
64,51
67,61
77,66
70,74
82,70
78,83
93,89
69,70
81,78
80,91
65,59
72,50
58,67
73,77
66,43
75,77
73,58
84,93
81,69
71,82
60,58
74,76
79,80
54,60
75,66
88,89
85,61
86,85
53,70
88,88
86,82
65,71
81,66
64,77
67,66
77,70
83,83
51,55
88,75
68,72
74,79
74,80
63,74
74,83
83,90
83,95
75,79
74,73
75,77
63,81
80,77
18,55
62,55
57,62
70,69
77,91
76,72
54,69
63,85
64,50
78,88
60,59
57,80
60,56
81,86
76,83
62,63
72,88
59,56
66,69
77,84
84,82
57,84
69,73
72,88
64,5
87,92
66,61
53,67
83,87
70,66
92,80
70,68
64,73
80,84
64,51
83,93
78,70
72,76
46,87
64,87
71,71
64,68
69,64
56,52
75,76
63,62
80,45
63,71
90,89
69,79
67,86
81,77
66,73
83,88
66,59
81,70
81,60
65,67
59,42
77,60
65,68
62,63
83,83
87,86
70,71
84,73
86,84
46,61
68,61
84,74
61,79
82,95
59,82
83,85
68,78
74,71
73,82
51,50
84,93
73,62
79,81
64,72
50,64
60,85
73,69
82,82
91,94
71,66
80,74
73,71
75,73
64,62
84,52
78,83
58,58
79,87
70,77
77,79
75,78
69,79
70,85
88,86
79,84
79,69
72,93
73,73
68,86
76,66
78,27
78,66
80,32
64,83
78,83
78,53
68,75
90,92
60,55
66,79
74,72
65,81
66,71
64,64
63,82
80,78
75,75
54,65
65,72
77,88
73,83
69,55
71,60
82,74
70,78
73,69
84,79
86,82
92,64
67,75
90,87
53,92
89,87
82,79
73,85
78,78
60,71
70,83
77,83
69,86
82,84
74,90
83,86
95,89
72,78
67,55
68,90
72,79
73,55
73,76
85,76
75,74
68,75
75,74
80,88
92,95
78,80
88,74
67,58
62,52
66,50
74,64
80,92
61,56
63,73
72,70
62,64
63,44
76,58
72,57
59,83
85,91
63,71
68,73
87,95
73,74
72,76
88,86
62,82
70,76
90,86
69,43
69,63
71,77
75,85
73,79
82,69
89,88
72,71
80,84
83,89
75,79
75,69
79,91
62,53
56,67
64,78
75,81
83,90
80,69
82,74
66,83
81,85
75,82
66,69
85,86
83,79
70,65
85,89
68,52
79,85
73,73
78,64
79,84
82,73
93,89
80,88
86,87
60,50
78,61
68,78
67,90
62,79
79,67
71,80
75,67
71,66
70,74
81,60
80,81
81,77
76,85
90,88
72,69
66,51
70,75
79,76
71,67
67,60
73,75
74,76
75,55
87,89
72,68
77,67
70,85
70,78
62,72
75,76
82,68
67,76
62,62
91,99
79,53
62,38
85,77
78,75
73,86
87,83
73,78
80,79
79,80
71,73
76,74
87,82
87,90
81,84
79,56
89,77
77,66
88,72
64,59
81,86
77,86
77,69
61,64
78,64
56,59
72,76
79,71
78,89
75,82
87,84
73,70
80,75
77,69
75,68
53,76
73,89
90,90
77,65
58,54
71,67
80,76
78,76
61,69
76,61
77,89
91,82
85,91
85,79
65,56
89,81
62,56
72,63
68,80
71,92
80,88
83,83
73,68
71,76
78,67
85,78
71,56
79,78
28,54
59,54
76,78
79,78
83,86
67,68
86,87
81,86
70,87
85,64
77,79
85,87
82,83
88,97
88,93
82,84
71,75
75,62
83,65
74,61
83,88
82,62
68,57
76,70
60,56
75,66
