grade1,grade2
94,85
78,80
79,84
64,53
77,86
55,55
50,50
73,69
59,64
79,72
61,72
83,76
60,77
92,84
71,77
86,82
64,64
95,88
97,84
84,80
75,77
68,74
64,67
74,71
94,86
56,50
41,62
67,62
90,86
72,66
77,64
75,96
74,82
73,81
84,83
95,88
89,98
71,52
72,84
26,64
86,64
89,82
50,67
58,63
72,50
75,71
83,69
81,67
96,91
74,71
62,77
84,78
77,81
93,83
77,57
70,75
67,82
86,78
72,82
78,88
87,75
86,85
86,87
55,64
80,78
69,76
72,91
81,73
90,95
81,73
92,71
82,85
91,86
61,60
55,64
64,70
65,58
69,67
60,69
29,67
70,67
64,44
64,68
67,89
75,63
82,89
71,83
91,81
88,87
79,69
85,89
76,62
61,68
63,76
67,65
38,42
80,71
72,66
66,66
73,85
85,80
85,82
79,80
71,87
26,64
66,70
72,54
