grade1,grade2
65,71
96,84
77,86
78,60
90,74
67,68
86,75
81,58
80,69
92,77
85,90
76,56
82,76
64,73
93,86
99,93
88,59
84,80
87,78
90,81
91,68
85,46
85,67
92,78
82,62
82,59
92,69
98,76
86,58
73,86
81,68
84,72
66,80
93,91
84,62
70,75
91,60
66,57
93,80
77,57
94,85
81,64
84,88
85,72
55,69
89,80
79,51
92,73
80,73
86,81
92,86
72,68
71,61
66,83
95,91
82,69
76,63
81,64
96,84
45,58
46,63
74,63
63,73
89,94
84,85
90,86
59,76
85,82
85,59
60,72
89,90
85,81
89,73
73,79
74,75
89,65
88,70
83,78
82,67
89,90
88,68
74,70
93,89
65,64
64,57
97,99
84,85
92,80
73,46
73,92
93,80
78,75
77,70
84,90
50,71
70,71
91,80
59,72
88,76
84,69
95,80
57,60
50,81
69,76
84,80
83,69
91,55
83,87
62,65
82,75
72,71
79,61
71,71
46,61
87,61
88,90
25,76
82,76
62,89
83,76
58,73
71,56
92,84
89,87
77,81
82,86
79,73
61,83
83,83
88,86
80,87
80,61
46,67
66,66
75,45
75,74
43,40
43,46
94,75
97,91
93,68
84,74
87,86
90,82
86,67
74,78
62,58
97,94
94,80
85,71
61,62
91,94
89,86
90,63
82,99
83,75
85,68
97,78
46,80
84,80
91,82
68,80
64,54
75,71
87,75
64,72
75,58
82,75
90,87
88,84
88,66
89,81
76,73
90,82
69,99
86,75
89,83
79,71
90,66
87,79
64,87
85,82
41,68
91,76
83,70
89,87
37,40
37,59
45,40
45,59
72,40
72,59
89,80
67,62
34,50
89,79
81,74
82,84
77,46
77,53
86,45
86,77
75,66
85,79
85,68
83,78
79,73
88,83
41,59
85,58
57,60
91,46
91,79
89,77
76,63
89,72
81,81
86,77
94,79
94,87
82,53
84,79
92,79
84,95
70,75
88,84
80,78
75,85
63,50
81,82
98,98
78,78
91,89
91,81
50,75
77,55
91,84
100,95
59,81
85,42
85,66
82,76
78,71
95,75
80,50
29,42
29,79
99,81
85,79
96,88
87,58
84,76
88,100
60,80
90,86
71,75
95,80
73,73
96,89
97,50
86,76
91,84
90,78
69,79
42,59
28,78
44,78
85,54
93,79
70,70
85,71
65,74
35,39
35,64
86,78
97,91
89,90
56,60
89,86
71,61
51,80
88,78
80,74
85,94
91,80
85,81
96,96
90,77
46,71
83,71
90,90
96,87
77,73
83,70
69,75
87,66
59,61
80,85
82,82
70,59
79,69
70,71
82,69
72,84
95,93
57,64
77,81
73,67
73,78
75,59
79,77
57,74
83,74
64,75
80,82
59,79
86,65
87,81
86,88
86,76
89,85
90,68
74,80
63,64
85,91
39,53
65,83
32,75
63,75
90,82
