CS246,CS444
73,63
62,84
78,76
92,97
62,59
78,77
92,92
80,88
79,86
85,63
70,88
87,67
66,69
70,85
59,72
59,93
94,80
71,92
82,80
81,79
81,88
77,92
81,72
88,95
66,65
70,60
92,85
72,67
91,96
80,73
73,68
72,71
75,70
85,72
84,79
66,80
75,85
89,73
96,90
93,83
72,92
95,65
81,82
79,91
74,70
85,64
65,72
80,82
75,66
91,77
93,70
78,67
57,77
76,69
54,76
83,70
77,88
84,77
79,75
71,70
82,71
76,70
87,91
74,83
96,97
87,44
74,80
90,73
82,83
76,65
68,57
85,79
81,66
72,72
82,70
79,97
82,75
80,65
83,91
69,86
59,61
89,72
93,52
72,70
86,95
91,81
83,86
78,70
81,75
74,69
77,67
78,70
62,71
76,86
68,66
74,71
85,77
77,78
85,95
85,82
86,90
71,86
76,84
84,88
68,60
80,73
80,80
82,74
82,69
58,50
84,65
85,67
51,72
78,82
81,70
54,66
93,98
51,64
73,47
81,71
72,66
86,70
72,77
88,86
87,79
83,89
79,89
87,76
83,74
70,52
79,56
83,81
79,64
79,88
79,64
83,71
76,79
92,70
53,74
81,79
69,84
71,64
68,76
68,68
69,58
67,74
84,61
69,86
91,54
73,84
81,75
85,76
88,92
66,52
70,67
76,86
87,79
93,85
69,70
75,76
