CS132,CS343
73,61
71,66
93,83
84,83
82,72
69,76
84,72
88,61
94,63
73,59
75,63
83,68
72,76
80,70
95,71
86,84
83,59
79,79
80,39
93,72
95,75
70,61
95,81
87,85
74,60
91,69
93,56
72,50
92,80
88,79
84,73
59,73
79,77
85,75
62,67
74,78
87,81
85,68
83,69
87,60
89,64
94,70
73,70
80,61
76,80
88,57
74,66
89,59
89,29
89,64
69,75
93,75
90,70
78,60
84,50
92,80
80,74
91,85
79,76
84,77
90,76
79,71
95,85
74,43
74,76
79,54
80,73
80,65
83,56
83,70
93,77
91,78
84,73
70,78
82,73
81,75
90,76
96,78
75,69
92,66
84,75
61,66
88,55
85,80
80,53
89,76
84,60
58,85
63,55
87,53
