CS341,CS442
100,96
68,87
79,80
72,72
90,97
55,59
95,75
85,58
50,79
100,94
88,64
71,51
96,95
68,66
71,80
73,70
95,80
62,61
57,45
75,72
65,60
98,93
84,78
89,79
69,52
62,44
74,69
59,85
84,81
67,58
62,72
67,69
91,83
99,96
100,91
78,69
89,68
54,50
95,95
90,93
77,71
70,64
83,78
79,58
86,99
75,65
59,73
84,85
86,78
54,68
95,92
91,94
90,89
96,90
78,70
90,79
62,73
72,65
78,66
93,70
71,62
62,64
68,64
80,84
70,55
79,63
94,100
87,95
71,72
96,100
81,68
81,80
92,93
87,82
100,93
50,50
83,71
50,68
68,94
74,75
61,68
72,57
91,87
67,56
80,78
98,66
86,81
70,70
55,75
92,71
93,82
84,73
64,54
53,64
83,83
91,75
61,38
70,76
69,70
61,74
83,80
73,79
79,84
81,92
100,100
59,59
73,75
51,29
74,77
63,57
83,74
65,59
81,52
100,85
87,92
96,84
67,62
65,70
84,80
81,71
78,62
63,63
88,68
91,82
98,85
56,63
82,71
98,95
50,67
90,91
75,57
70,65
100,91
65,72
50,62
93,100
82,63
83,81
