CS370,CS456
84,94
82,87
63,71
60,51
65,78
75,82
82,78
87,73
68,73
71,76
96,96
71,50
64,99
64,70
51,71
42,50
68,50
91,70
77,90
66,74
82,90
70,60
62,54
82,82
81,81
40,79
85,79
83,83
78,73
45,79
64,79
75,77
47,64
90,86
68,96
80,80
67,77
77,84
79,79
45,55
50,55
75,68
59,63
40,50
73,50
71,72
94,73
85,82
25,79
74,65
67,50
80,84
74,66
82,75
87,84
76,75
91,82
82,72
63,58
82,59
80,50
67,76
67,84
75,84
76,75
59,79
86,79
82,71
70,61
84,62
61,73
74,92
50,54
85,59
75,63
78,57
75,57
86,89
88,89
82,72
41,34
45,71
70,71
92,95
80,79
61,64
63,57
69,65
88,98
69,50
62,78
61,75
81,45
81,50
42,52
57,52
74,87
76,79
79,92
65,62
71,78
87,79
79,64
65,68
73,72
66,62
79,75
73,79
76,79
66,52
65,82
84,91
66,60
75,74
78,72
90,92
61,65
91,86
70,78
57,45
57,62
28,77
78,77
57,63
65,72
60,70
92,91
85,88
80,77
90,86
72,71
82,83
85,50
84,83
70,81
90,76
75,71
66,66
59,64
81,59
70,70
85,86
83,78
80,68
90,74
71,86
67,80
74,78
53,56
68,72
71,67
87,79
41,81
72,81
41,60
66,60
68,85
82,64
72,95
65,51
76,77
77,75
93,95
69,71
88,82
63,77
78,88
74,84
88,64
57,69
75,67
94,93
70,64
62,66
77,82
85,84
86,74
74,83
71,76
75,61
68,67
80,85
70,52
58,81
62,69
73,74
50,64
68,70
84,88
53,67
80,50
68,56
71,80
75,81
81,94
72,75
65,70
77,72
70,60
67,75
78,87
76,59
77,72
44,74
71,74
92,90
80,75
78,67
20,70
80,70
82,73
82,87
75,94
70,64
66,62
71,53
77,81
68,51
87,80
34,56
92,82
58,77
76,70
50,74
42,24
57,24
69,50
76,71
70,58
83,82
69,85
84,74
50,50
65,64
50,61
77,80
82,80
50,62
94,77
71,73
78,74
73,68
53,68
73,50
95,72
68,73
63,59
97,58
79,72
73,79
72,78
53,67
90,94
72,88
69,55
64,57
76,77
59,88
90,73
91,62
81,86
79,90
71,64
83,87
45,73
75,73
75,78
74,58
74,61
52,50
90,71
67,74
52,73
76,82
85,83
50,79
78,77
69,83
62,65
72,55
80,84
67,90
56,52
50,43
84,81
88,87
75,85
88,84
77,70
46,72
77,72
83,53
68,77
81,72
84,81
55,69
65,70
73,82
72,73
73,64
60,77
73,61
47,56
57,56
60,90
68,80
69,67
75,86
65,73
67,75
83,75
78,87
73,74
89,76
70,73
82,69
84,84
54,55
73,68
74,68
62,88
78,80
57,57
79,79
65,82
59,58
80,66
85,79
59,62
69,63
69,80
94,89
64,67
66,74
84,93
87,70
89,82
76,86
84,83
88,91
70,50
67,87
88,78
80,66
65,50
56,53
81,71
82,68
71,78
76,32
76,50
73,66
70,64
90,86
62,57
73,70
82,90
78,81
93,75
73,26
73,86
55,52
45,52
51,52
79,83
74,94
90,90
63,72
80,76
80,73
69,80
50,83
75,77
75,52
82,80
72,81
84,73
62,51
75,83
74,67
78,71
50,71
64,87
87,92
62,67
71,70
75,81
93,86
71,75
71,80
74,63
75,58
84,64
78,77
80,76
79,59
88,79
65,64
66,80
82,78
69,75
57,83
81,81
83,81
91,89
86,85
82,85
60,77
70,66
90,94
89,94
73,69
56,96
68,63
90,68
79,59
77,74
75,76
75,29
70,74
50,65
85,89
84,78
58,53
82,90
70,74
70,68
80,67
67,71
53,67
81,63
70,76
78,73
78,61
92,94
91,81
91,75
85,80
86,86
61,66
78,76
88,89
56,43
56,78
60,80
90,70
73,62
82,53
45,53
65,53
87,84
90,66
74,79
58,64
56,70
71,72
83,80
83,88
71,71
71,72
80,87
54,71
72,56
75,83
80,79
61,83
82,84
79,89
66,74
82,82
64,85
67,72
91,100
81,68
61,75
58,79
73,76
75,76
86,92
77,81
62,75
91,92
78,91
64,78
66,87
72,72
90,83
83,71
59,81
70,82
67,50
92,94
73,77
71,63
55,55
88,79
96,84
65,83
84,76
77,65
82,45
57,52
65,75
72,71
74,75
81,87
62,87
68,67
87,90
76,69
90,88
68,75
90,85
66,81
90,90
80,91
62,76
70,87
65,64
74,80
72,75
70,67
83,96
67,64
77,77
64,52
75,77
61,85
86,81
85,77
82,65
74,72
80,54
81,78
86,81
67,75
74,88
82,91
74,88
77,89
64,84
82,71
91,52
72,77
71,82
68,65
67,93
80,80
80,72
72,81
74,67
90,82
60,71
76,67
74,71
81,80
70,57
65,63
87,85
73,81
75,62
86,86
86,78
67,72
78,85
91,86
79,68
68,72
94,93
73,77
73,62
78,69
64,50
71,60
71,80
74,70
71,78
84,91
71,87
73,45
73,73
60,79
80,71
71,78
65,59
76,78
50,32
67,72
73,63
83,73
66,86
44,66
68,66
78,37
78,57
69,55
76,69
58,55
83,64
94,82
54,30
63,75
69,69
70,61
71,80
71,87
78,71
73,66
80,69
77,85
81,75
82,88
45,66
60,66
78,80
91,86
77,73
82,81
86,83
86,75
89,86
86,80
68,59
