,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
8,134978,454,29,84,446,35,99
14,138275,454,41,92,446,47,79
15,400629,454,31,79,446,37,85
21,927348,454,33,75,446,41,86
26,798966,454,31,71,446,37,75
29,933068,454,31,81,446,49,85
45,288910,454,35,80,446,39,63
79,308503,454,13,67,446,21,68
84,836084,454,13,83,446,17,72
86,574548,454,25,76,446,29,76
97,319082,454,31,62,446,37,82
109,586994,454,21,75,446,31,78
111,194153,454,33,66,446,41,83
130,604538,454,57,80,446,61,87
133,607575,454,21,75,446,27,80
134,870311,454,25,66,446,29,60
136,739497,454,37,63,446,57,81
163,631333,454,27,50,446,41,83
168,505132,454,33,60,446,41,81
173,380235,454,47,83,446,51,92
