grade1,grade2
90,92
60,64
80,77
72,79
88,73
87,84
77,76
89,90
57,57
79,67
58,62
72,74
75,57
84,82
79,78
63,65
80,68
83,70
73,69
86,65
68,74
50,55
81,86
80,69
78,82
83,63
77,73
40,53
69,69
78,67
67,77
86,90
88,78
57,62
69,68
75,76
74,73
81,86
88,86
67,90
73,72
60,86
67,81
53,62
71,65
64,79
82,85
67,79
77,53
86,82
77,79
79,73
54,67
78,88
74,74
94,81
73,73
85,61
86,82
93,70
68,73
87,84
59,42
53,65
79,81
68,58
77,86
74,65
81,72
65,57
83,83
81,89
73,75
72,84
73,80
64,61
86,82
71,63
80,83
80,68
84,88
85,76
77,75
88,85
79,75
67,69
92,76
81,75
90,77
63,64
59,43
88,64
60,61
85,89
75,67
79,56
80,70
77,59
72,78
50,60
82,68
82,70
62,62
71,82
73,78
70,62
74,79
79,68
85,90
93,100
66,67
74,78
83,45
83,79
71,67
75,67
72,68
82,71
64,70
86,95
55,60
55,60
76,81
75,71
73,68
83,73
86,100
77,61
71,67
53,61
86,80
69,80
89,83
72,76
72,77
70,89
90,87
76,86
56,58
88,85
83,68
86,86
87,84
87,83
70,66
66,66
