grade1,grade2
86,85
71,85
73,54
82,74
71,63
70,76
69,66
75,76
75,72
54,50
66,65
90,87
60,73
78,66
78,82
79,53
74,90
83,80
85,76
79,76
67,75
85,81
78,61
81,79
67,71
50,66
61,65
67,50
64,54
43,44
72,60
70,68
72,64
65,80
73,81
66,85
84,87
83,75
83,77
83,83
52,69
91,84
73,80
86,83
81,67
94,86
72,53
74,71
68,64
77,67
79,76
73,71
91,66
77,65
65,66
73,86
78,81
70,73
83,78
68,63
73,71
76,78
72,64
64,64
77,76
83,78
91,80
75,71
85,87
84,80
83,78
73,69
82,73
66,52
68,83
67,60
76,67
80,71
50,71
79,67
58,70
79,67
68,77
79,78
71,77
86,80
81,63
65,58
78,67
44,73
85,81
76,78
80,80
57,76
79,70
63,58
61,55
68,65
64,64
89,85
72,76
63,72
74,81
78,85
82,80
80,74
85,89
73,83
64,65
81,80
75,67
79,64
78,76
72,70
69,58
78,79
84,73
