grade1,grade2
94,63
73,84
67,59
80,88
82,63
65,88
86,67
60,69
81,85
93,93
67,92
72,80
80,79
84,88
70,92
79,65
62,60
90,85
73,73
66,68
71,71
93,70
93,79
61,80
88,73
91,90
85,83
85,65
88,82
82,91
84,70
76,66
89,77
70,77
70,69
50,76
82,70
79,77
94,75
82,71
80,70
54,80
75,65
70,57
86,79
74,72
76,65
67,61
79,72
78,52
88,70
90,81
82,70
82,75
84,69
90,71
80,86
76,66
63,71
90,77
76,95
91,90
78,86
74,84
56,60
83,74
55,50
57,65
68,67
66,72
75,82
72,70
70,66
97,98
44,64
50,64
67,47
74,70
86,86
88,79
82,89
84,74
68,52
78,56
88,88
83,64
61,79
94,70
86,74
90,84
71,64
74,76
61,68
74,58
73,61
77,86
71,54
75,75
94,75
92,76
85,92
82,52
43,67
77,67
93,86
91,91
76,79
74,85
79,70
