CS448,CS456
71,87
34,71
82,73
88,96
71,50
50,50
64,74
79,90
71,60
88,81
65,79
74,73
80,77
68,96
73,77
70,84
81,79
65,72
91,73
75,89
69,83
66,66
83,84
78,72
65,50
73,75
60,62
100,92
70,63
64,57
67,72
57,57
87,98
55,50
80,45
80,50
84,87
62,62
76,77
83,72
62,62
67,60
67,74
65,45
65,62
61,63
82,88
42,50
50,59
68,83
78,68
67,74
71,80
77,78
69,81
91,95
81,84
74,64
78,84
58,74
67,52
79,76
74,85
79,74
67,67
79,81
71,70
51,74
86,90
82,67
24,70
74,64
64,62
79,82
58,77
50,50
76,74
72,64
86,80
77,80
75,68
59,52
50,68
80,72
73,73
64,59
88,72
46,55
70,85
57,50
76,83
68,55
85,84
82,90
83,85
71,53
68,56
78,80
80,86
81,76
79,69
52,55
75,79
84,91
72,82
50,62
94,93
90,82
82,87
68,78
59,66
88,86
71,81
73,75
57,52
76,94
83,76
64,77
85,83
70,71
73,67
86,70
95,86
55,75
62,63
76,77
58,59
83,78
67,75
68,89
87,94
90,94
81,69
77,68
63,59
69,43
78,74
73,78
66,53
58,68
56,67
57,76
56,61
85,75
74,80
77,76
59,43
59,78
83,80
72,72
99,88
77,72
87,87
56,83
67,76
91,92
83,87
74,72
65,81
86,82
73,63
74,55
85,79
74,76
58,52
72,75
74,81
86,87
76,67
89,90
67,69
93,88
90,91
78,76
85,80
74,52
68,85
89,81
67,65
68,72
86,78
75,75
69,88
82,89
76,84
80,80
68,70
67,67
91,80
70,88
83,85
85,68
89,93
70,80
70,78
59,63
72,86
57,55
72,69
75,69
72,69
60,60
82,88
73,73
82,81
74,80
88,86
73,92
85,95
77,51
83,75
83,89
74,78
94,93
79,83
68,62
81,78
75,88
59,78
86,71
82,75
73,60
63,64
84,86
90,81
43,58
74,50
78,89
91,90
87,86
83,79
55,59
74,53
61,63
66,72
76,74
89,68
77,73
63,64
84,71
61,66
91,92
80,77
82,82
67,67
57,55
79,73
59,60
77,78
75,71
77,85
68,76
68,75
84,76
80,76
78,57
93,81
66,68
68,58
77,82
88,85
57,55
67,79
81,82
92,81
67,75
73,77
72,73
73,77
50,70
87,81
78,84
80,63
52,64
70,76
45,58
78,70
78,82
82,71
58,44
80,85
74,80
68,67
75,69
72,66
65,77
73,74
67,71
50,63
82,77
82,83
81,81
52,55
81,76
73,80
62,62
54,79
77,76
76,72
73,86
82,67
62,65
84,82
84,94
74,85
57,70
68,57
81,75
90,84
76,59
82,92
88,89
85,68
71,91
87,78
87,85
60,65
80,85
66,61
87,69
74,70
86,74
72,88
73,80
89,76
83,81
57,58
68,73
78,71
68,59
86,88
96,85
61,81
64,68
75,71
65,64
46,45
46,65
69,45
69,65
