,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,394640,134,1,82,354,23,81
1,923674,134,1,85,354,15,77
2,399788,134,1,82,354,21,71
3,927632,134,9,78,354,21,22
4,927632,134,9,78,354,25,76
5,403404,134,1,76,354,15,83
6,799627,134,1,88,354,27,88
7,276171,134,1,77,354,21,54
8,801457,134,1,78,354,17,59
9,670702,134,1,90,354,27,90
10,158683,134,1,80,354,27,83
11,423961,134,5,73,354,21,66
12,425297,134,3,81,354,21,57
13,425378,134,1,70,354,23,62
14,164711,134,11,75,354,23,43
15,689026,134,1,80,354,21,87
16,952972,134,1,81,354,13,80
17,831705,134,1,82,354,27,83
18,832180,134,3,68,354,23,73
19,177445,134,3,68,354,21,52
20,439930,134,1,65,354,17,81
21,178264,134,1,79,354,27,88
22,705758,134,1,80,354,23,81
23,838344,134,1,64,354,23,76
24,315884,134,1,65,354,21,68
25,316009,134,1,68,354,17,74
26,709403,134,3,62,354,23,70
27,579481,134,3,67,354,23,61
28,579612,134,1,74,354,13,65
29,843983,134,1,72,354,17,59
30,977723,134,1,68,354,21,65
31,453691,134,1,71,354,17,85
32,586296,134,1,67,354,27,78
33,979691,134,1,67,354,17,91
34,327978,134,1,83,354,23,56
35,591043,134,3,82,354,17,76
36,853796,134,3,81,354,23,75
37,461072,134,1,89,354,23,81
38,331557,134,3,79,354,23,68
39,725474,134,1,89,354,27,80
40,332396,134,1,59,354,23,63
41,202136,134,1,81,354,23,56
42,595424,134,1,71,354,27,68
43,333878,134,7,84,354,23,71
44,603559,134,1,71,354,21,76
45,998861,134,1,74,354,25,78
46,475198,134,1,74,354,23,66
47,475295,134,3,78,354,23,60
48,607575,134,3,75,354,17,74
49,476535,134,1,63,354,27,75
50,744019,134,1,87,354,27,91
51,219758,134,3,79,354,17,68
52,351376,134,1,66,354,25,67
53,879361,134,1,85,354,17,68
54,880321,134,1,70,354,23,60
55,226648,134,1,73,354,21,66
56,360509,134,1,77,354,27,80
57,360593,134,1,67,354,23,71
58,885705,134,3,75,354,17,79
59,232022,134,11,78,354,23,71
60,887666,134,3,93,354,23,86
61,628979,134,3,80,354,23,65
62,498116,134,3,67,354,17,72
63,630010,134,3,74,354,17,72
64,369336,134,3,78,354,23,63
65,893984,134,11,70,354,23,57
66,900951,134,1,64,354,17,69
67,118287,134,11,81,354,23,53
68,644059,134,1,96,354,13,86
69,908561,134,3,89,354,17,61
70,122472,134,1,84,354,27,84
71,778399,134,1,60,354,23,64
72,255833,134,1,88,354,27,81
73,390232,134,1,91,354,23,85
74,915442,134,5,87,354,15,76
75,915647,134,1,87,354,23,83
76,523643,134,1,93,354,15,78
