CS370,CS446
63,69
75,86
93,85
71,76
64,72
91,86
89,87
77,76
60,84
76,75
81,94
86,85
73,80
78,86
94,86
25,79
82,77
67,84
72,66
41,81
82,81
84,81
75,77
87,82
41,74
78,79
72,81
88,89
78,82
74,82
66,75
57,71
57,71
92,85
85,81
72,66
84,86
90,78
72,69
79,88
93,98
77,72
85,82
86,75
80,82
66,73
70,86
76,64
66,76
66,77
92,80
65,88
69,63
65,82
82,74
94,68
62,81
53,80
43,88
42,88
64,58
90,86
61,70
83,80
52,72
71,77
85,78
50,76
50,76
64,69
97,84
77,85
70,82
72,66
83,51
81,70
84,80
68,90
75,82
82,68
64,88
79,79
66,77
89,87
70,69
82,81
71,81
86,81
78,76
72,74
84,80
85,88
68,85
67,68
84,81
78,81
71,81
82,82
81,67
57,76
57,79
90,83
35,82
62,82
56,72
66,77
84,77
68,69
70,75
78,82
64,87
78,87
76,92
87,84
60,82
82,74
80,87
80,93
66,80
84,80
76,81
82,79
64,69
66,77
71,72
72,82
72,82
68,78
84,78
65,80
76,85
57,83
80,89
61,71
85,77
86,78
85,76
82,79
68,84
90,74
75,88
54,77
70,90
78,78
78,76
74,80
76,71
71,80
88,93
75,87
71,68
78,92
77,80
69,88
91,88
80,76
65,82
73,81
40,87
85,87
79,72
51,82
83,87
88,80
85,80
77,91
80,73
62,81
89,81
75,77
71,76
70,82
82,78
82,85
65,68
81,84
58,62
73,75
84,76
82,71
76,79
60,74
65,72
61,69
82,73
74,77
82,78
79,80
90,83
75,84
51,64
83,89
68,67
82,77
78,92
55,71
79,71
85,79
82,76
63,84
82,80
63,79
52,76
71,80
78,92
62,76
84,83
81,89
77,82
75,80
82,85
88,75
71,74
70,85
83,85
55,70
70,83
74,84
88,83
91,79
86,80
78,76
61,70
63,68
80,85
29,79
72,79
71,64
73,78
82,90
71,68
90,85
73,82
54,62
