grade1,grade2
90,58
84,92
85,52
59,58
84,73
59,73
71,72
79,79
77,72
63,69
78,68
81,66
64,64
82,62
67,69
93,82
52,62
77,75
80,86
74,67
73,67
67,69
58,79
58,50
74,63
82,67
65,77
81,85
74,73
86,81
77,90
63,71
63,65
83,84
81,78
72,74
90,71
80,86
67,62
58,74
58,69
88,79
78,73
65,50
57,51
72,77
71,65
74,76
81,84
83,81
75,92
59,57
85,91
87,86
76,66
77,77
96,63
71,64
72,83
85,84
62,69
86,93
69,80
91,82
61,71
66,63
90,81
80,62
80,86
81,75
67,64
73,69
68,62
82,76
78,75
68,78
82,77
73,85
61,40
51,64
40,50
79,68
53,61
62,65
78,89
62,67
74,56
77,59
70,63
79,68
67,69
80,75
60,65
29,90
70,90
72,70
75,82
56,72
67,62
76,79
59,58
84,90
63,71
68,45
68,79
80,65
55,58
70,61
58,68
53,80
76,70
79,71
74,63
55,60
50,61
87,87
86,88
63,67
90,90
91,80
73,77
59,55
55,78
100,90
71,82
86,79
26,94
80,94
74,75
63,77
85,68
75,68
82,66
