grade1,grade2
72,72
64,43
64,67
82,92
84,67
51,83
72,62
85,80
82,74
73,73
80,62
79,71
76,50
82,82
73,53
59,55
71,78
72,69
74,80
64,46
64,71
73,75
61,60
82,76
53,73
68,66
97,100
67,63
85,77
92,100
90,99
50,61
85,80
93,95
60,64
71,58
70,58
82,80
63,50
52,69
62,69
82,81
57,60
75,75
67,61
57,63
76,63
82,97
76,65
51,91
95,90
87,100
74,83
75,68
63,55
73,59
67,79
85,83
82,78
73,66
56,62
63,64
62,68
84,84
86,92
70,74
77,75
68,72
76,65
77,80
67,68
72,69
76,76
73,96
67,73
67,78
76,61
74,78
79,90
80,64
64,83
70,55
53,54
75,100
79,81
61,75
76,95
85,85
70,79
67,72
83,88
63,78
73,62
99,83
79,100
69,72
71,87
50,50
96,89
81,87
76,78
67,81
89,95
60,71
61,65
59,60
67,68
70,74
70,32
70,64
54,71
97,100
66,75
69,71
84,76
64,75
76,70
56,50
80,80
51,54
82,77
73,63
68,50
54,60
81,67
62,63
60,77
56,36
56,57
69,62
77,83
62,58
77,64
81,88
66,67
59,52
75,71
59,79
59,62
67,70
73,67
87,91
62,63
69,61
89,77
66,75
80,86
78,71
84,75
75,67
67,56
65,68
65,66
76,70
91,87
69,67
81,69
59,59
58,58
63,69
61,55
61,76
75,50
50,41
50,67
76,86
72,81
70,70
61,66
61,50
52,61
76,67
76,70
63,50
74,88
82,77
64,54
56,74
62,60
85,93
73,70
74,75
69,75
69,76
56,52
64,53
60,60
58,57
76,67
59,62
62,60
82,72
55,71
71,39
71,50
71,91
75,66
76,86
86,77
68,61
61,50
75,67
61,42
61,22
84,98
67,45
67,75
70,53
57,59
88,96
66,79
74,86
79,90
79,78
84,80
70,61
53,56
62,72
70,79
69,71
88,89
65,64
68,80
62,73
78,77
71,50
65,68
91,95
88,83
57,59
70,62
85,79
83,92
73,67
40,58
62,58
86,69
89,90
43,50
52,50
71,88
64,41
65,58
88,90
80,73
77,58
64,72
66,58
73,78
70,57
76,74
78,78
66,73
74,79
70,54
72,29
62,83
76,80
85,73
65,66
66,70
79,79
72,73
59,58
92,83
85,85
80,72
80,78
60,73
66,67
75,65
74,66
69,67
68,77
68,67
91,98
82,78
60,40
70,61
76,82
75,69
56,58
75,78
67,56
82,65
77,83
68,66
57,56
86,95
65,58
76,73
55,70
79,65
76,74
50,42
50,51
74,77
75,75
90,92
54,50
62,71
61,80
86,87
90,79
70,71
57,64
46,44
46,71
61,71
79,95
72,70
71,52
94,86
63,66
65,51
73,67
60,43
60,34
76,100
54,52
80,86
76,73
81,83
96,96
66,66
89,83
72,76
75,79
60,59
83,83
79,69
85,90
97,97
58,64
63,58
86,66
73,59
63,62
73,91
73,87
56,66
75,72
65,73
90,100
82,79
81,73
75,59
59,69
69,57
63,33
57,42
57,59
70,69
65,55
76,65
66,68
72,89
84,81
63,72
68,67
68,77
73,75
77,54
93,92
68,65
82,86
75,81
63,59
81,77
65,65
59,54
69,57
55,61
67,79
62,61
67,84
78,70
74,62
71,66
63,56
75,85
46,62
68,62
73,72
46,57
80,57
61,58
79,72
74,74
66,56
70,72
74,84
62,50
72,73
69,71
51,71
50,54
50,54
68,71
91,91
60,68
77,74
82,66
70,54
77,73
79,87
65,69
54,54
66,64
60,72
75,72
75,87
45,40
45,63
68,40
68,63
59,69
62,58
72,63
81,91
60,79
52,67
94,100
67,78
78,71
66,83
75,71
91,80
79,79
75,65
78,65
84,72
96,98
65,75
62,59
62,65
79,76
95,97
75,57
69,56
67,61
65,72
86,64
55,44
55,70
66,59
66,54
70,67
70,68
60,80
55,79
85,79
65,53
64,66
73,64
75,81
84,84
60,53
52,65
76,75
70,72
64,78
81,83
87,82
63,53
75,79
80,73
39,62
73,62
65,70
62,67
73,71
71,81
73,84
66,50
68,62
64,56
69,65
68,71
68,45
68,62
67,82
68,66
70,68
46,43
55,43
80,78
46,50
65,50
72,61
61,75
55,50
52,68
83,69
91,56
79,70
51,52
51,63
63,71
69,72
82,85
67,77
81,86
83,72
70,72
97,100
64,61
98,84
71,85
84,64
66,80
64,28
73,50
67,46
67,68
69,75
66,37
66,58
44,43
61,43
76,67
73,79
40,95
82,95
66,91
65,65
93,100
76,89
85,91
86,50
78,94
68,68
60,26
60,38
60,70
82,89
59,52
78,65
52,64
45,52
63,52
82,64
93,99
69,51
76,51
76,78
76,82
77,78
61,51
90,100
71,58
62,62
84,84
63,54
62,69
100,100
98,98
56,65
75,81
53,50
78,77
88,91
75,59
67,76
67,69
70,64
69,74
85,83
85,77
79,84
68,72
68,67
77,42
90,80
74,55
61,50
72,52
54,50
81,83
70,76
72,61
76,80
64,60
78,79
80,74
79,68
80,81
62,59
75,70
52,58
69,64
73,78
66,57
69,42
69,53
68,74
66,50
67,52
70,79
81,75
56,30
56,78
75,51
88,87
64,67
59,78
64,68
75,56
62,58
83,73
89,76
81,96
66,62
70,64
74,61
75,73
90,95
83,74
75,85
78,90
85,86
66,59
75,74
61,69
70,57
92,95
87,67
57,50
82,85
45,57
65,42
65,64
79,70
90,85
83,82
68,63
73,75
92,75
80,72
69,63
76,75
77,83
71,56
80,73
85,89
64,67
81,74
55,66
77,84
88,80
76,74
50,55
65,38
65,50
83,61
50,50
82,80
69,80
51,67
55,63
85,84
53,67
54,52
74,73
76,62
68,52
63,61
67,50
80,89
81,63
75,84
90,96
69,59
72,76
70,76
61,45
61,63
87,77
62,58
75,78
90,95
77,69
78,67
69,78
62,66
78,63
50,46
50,50
64,52
86,98
96,100
86,88
86,87
62,57
89,93
77,73
64,50
73,90
59,57
61,67
75,58
84,84
82,66
68,76
76,77
82,60
69,60
66,61
60,87
79,71
75,65
79,67
60,100
72,67
93,91
69,53
86,64
84,88
57,67
59,64
65,70
72,72
93,100
80,82
71,59
91,80
65,72
99,100
69,60
81,83
66,68
