grade1,grade2
71,51
56,52
89,87
91,78
56,45
78,45
75,74
74,70
86,88
52,63
67,76
77,76
61,46
85,82
74,68
90,84
72,76
70,50
67,70
82,79
66,58
83,27
74,76
86,79
83,55
73,83
66,80
82,86
66,68
61,88
89,86
88,82
96,84
73,79
83,83
46,71
58,71
97,88
91,92
82,83
94,95
88,83
80,81
76,76
74,84
72,64
66,77
70,57
46,56
76,56
43,59
75,59
91,84
90,89
75,76
81,86
100,63
80,79
79,52
64,73
75,72
76,50
71,78
71,91
79,69
67,52
89,91
86,79
81,81
77,87
53,81
43,79
74,79
63,71
58,60
90,77
75,62
82,62
88,70
83,78
55,66
62,88
55,89
59,75
75,86
82,63
83,73
96,82
95,82
54,46
76,46
52,69
58,69
72,37
93,84
76,62
83,80
79,87
71,84
96,73
73,80
85,89
81,62
46,59
67,59
92,79
92,88
83,74
85,84
71,82
71,79
70,66
85,45
85,54
63,64
91,80
66,78
95,80
94,72
90,88
65,78
92,79
73,64
83,81
66,68
74,88
83,81
78,77
95,98
81,73
62,80
44,76
74,76
92,80
81,67
85,61
74,70
75,81
79,75
44,51
70,51
76,62
76,72
83,83
75,79
91,83
81,76
66,59
71,70
82,72
