CS342,CS445
77,63
82,80
66,77
69,62
90,100
79,84
74,85
71,81
79,70
69,74
73,81
82,78
44,77
69,77
66,85
56,71
43,75
82,75
75,81
70,80
51,61
71,77
63,79
74,74
78,86
74,74
72,86
68,84
77,88
50,84
67,88
81,80
82,82
74,78
78,77
66,78
94,91
87,79
78,81
69,83
65,74
59,45
60,66
66,90
38,56
59,56
68,80
59,84
88,87
90,84
78,73
76,79
67,76
72,83
53,62
59,77
69,65
78,78
82,87
74,87
50,66
71,83
73,72
84,84
64,66
74,67
76,83
79,78
72,81
75,73
82,85
63,78
63,72
76,84
85,92
53,79
51,57
83,78
87,81
37,82
68,82
68,89
50,53
81,84
79,77
51,75
71,83
85,75
68,90
91,84
60,74
79,86
80,82
62,80
65,66
87,84
78,81
80,85
62,85
65,87
50,77
69,83
60,72
78,84
51,69
89,89
73,80
81,81
80,89
79,90
76,68
67,88
71,85
72,77
75,89
75,75
79,81
80,66
52,75
57,89
73,76
76,74
82,94
78,81
84,91
79,81
88,87
80,77
67,87
78,74
69,76
69,71
71,71
71,88
81,78
79,79
75,89
72,81
70,67
82,76
50,76
80,88
77,95
72,77
66,83
69,79
71,64
78,80
74,76
74,78
86,82
83,90
84,79
88,84
70,82
81,89
75,84
78,85
76,71
81,83
66,76
71,80
86,82
57,80
54,64
90,92
80,76
65,80
35,63
69,63
69,81
68,79
70,67
65,85
56,76
53,82
64,65
75,76
88,86
77,80
78,80
69,78
65,64
67,70
68,67
79,83
82,74
75,73
73,84
71,88
84,80
83,74
79,81
66,72
57,79
71,69
82,91
83,96
84,98
82,77
77,79
70,76
80,82
62,81
69,68
83,88
69,80
63,88
76,71
79,81
79,89
73,70
77,93
69,68
70,84
86,91
90,87
70,77
73,74
50,73
80,77
43,77
60,77
66,84
70,74
82,87
45,76
60,76
78,88
70,72
