CS131,CS251
87,78
74,62
97,96
73,63
73,79
89,52
88,55
76,78
88,72
83,86
72,65
81,65
76,46
76,73
84,76
86,85
98,62
94,67
82,65
94,87
50,65
64,71
90,65
45,90
98,90
80,58
83,88
88,72
76,77
82,66
93,81
92,86
85,79
94,93
77,40
77,71
97,84
85,76
46,81
50,81
89,57
91,64
86,50
93,84
60,66
92,88
76,67
86,88
77,58
89,80
89,83
88,56
95,77
90,71
92,65
91,74
73,58
97,94
86,76
39,45
39,65
66,62
83,69
86,75
82,43
82,69
85,69
83,79
92,73
97,95
78,44
78,81
80,59
68,71
64,68
85,75
90,60
75,68
87,42
87,79
80,28
80,79
95,74
86,63
93,69
94,59
82,75
58,51
58,56
84,93
81,82
93,87
93,76
76,64
60,58
81,66
85,57
57,20
57,68
88,67
74,57
69,44
69,64
81,35
81,60
99,83
79,27
79,83
84,53
34,51
86,60
85,68
89,75
62,56
79,81
87,79
94,91
86,74
87,80
72,45
72,65
93,81
90,82
62,43
81,71
95,62
88,71
87,76
95,64
76,38
76,81
87,63
92,50
68,60
87,73
93,78
93,73
81,46
81,69
85,76
96,89
87,51
78,66
86,91
84,68
89,58
88,76
87,64
86,62
96,59
82,72
88,68
82,55
86,56
94,79
94,94
86,67
93,70
63,60
87,75
85,84
73,54
85,77
44,45
44,60
62,45
62,60
91,89
73,54
83,61
80,77
91,80
85,71
70,83
68,46
68,65
75,76
93,67
76,62
74,72
91,75
98,70
80,81
83,62
90,73
71,50
71,83
36,66
85,66
70,69
71,55
86,84
57,59
91,53
78,60
81,82
91,64
77,76
64,76
76,65
62,80
79,80
77,58
43,77
79,77
87,81
86,63
86,76
98,55
76,54
74,59
63,46
63,71
89,50
81,70
91,84
89,56
46,84
81,84
