CS245,CS452
71,71
76,86
66,94
92,91
85,89
92,74
70,81
76,85
72,76
93,71
83,83
93,94
61,81
60,83
69,82
80,84
78,73
57,86
92,91
86,96
100,77
69,85
83,93
64,89
92,78
77,84
56,83
74,86
82,88
90,94
83,98
89,57
93,97
88,87
75,93
84,43
57,64
93,92
92,87
88,85
85,70
85,80
50,83
84,90
75,82
70,85
83,87
79,87
74,82
68,74
91,85
95,79
70,86
94,96
63,45
87,84
60,72
66,62
70,54
88,90
68,80
70,61
85,79
18,72
68,72
62,85
72,72
96,73
91,69
80,78
58,80
84,76
63,73
77,76
75,73
80,76
72,85
100,94
55,82
86,80
71,84
99,72
74,70
72,90
87,91
68,64
75,86
90,73
81,95
62,71
63,85
76,75
76,74
85,86
68,14
85,85
66,44
83,79
75,69
58,80
80,90
85,89
82,83
92,98
92,75
76,94
97,72
89,84
64,62
84,83
60,65
95,85
87,79
76,83
97,98
61,89
61,85
69,85
60,81
67,77
73,79
80,93
75,91
76,83
50,61
68,76
82,75
93,83
60,86
63,78
92,89
