grade1,grade2
78,75
90,76
73,70
85,82
94,99
76,80
74,70
65,81
87,75
84,65
65,57
68,70
66,91
86,71
86,70
80,82
88,80
76,58
60,60
50,52
74,92
69,86
69,77
91,88
92,77
69,74
88,85
84,81
85,90
87,82
89,86
81,60
76,75
87,96
92,79
83,67
82,75
80,83
81,81
96,79
87,85
69,93
77,53
79,62
86,90
79,68
89,86
66,70
76,75
80,95
85,82
75,81
80,70
76,67
73,87
84,80
60,57
73,75
93,75
100,86
80,81
73,51
90,91
57,82
63,86
96,79
63,77
73,71
85,72
90,83
64,85
88,76
92,78
94,91
57,58
46,70
76,70
94,69
55,68
57,80
81,76
73,91
68,78
72,50
64,90
76,63
84,93
83,90
88,67
72,76
90,85
76,80
80,55
50,61
81,67
81,34
79,67
76,66
90,96
55,75
75,83
71,96
88,84
76,70
70,63
85,84
56,81
95,80
89,72
82,72
64,61
84,58
