CS350,CS360
83,91
86,91
79,38
79,58
68,59
91,91
79,82
46,55
81,80
97,100
50,71
73,85
85,69
96,96
73,50
63,75
70,83
67,84
76,73
69,75
66,80
69,59
85,69
64,58
80,83
65,57
76,85
71,75
55,50
74,66
78,80
68,65
68,93
60,72
69,91
59,58
81,79
91,58
67,66
72,63
70,85
93,91
85,73
65,62
65,85
87,89
58,50
65,64
54,53
70,76
72,93
57,55
87,86
93,77
53,70
85,78
70,76
72,52
85,85
68,65
72,72
67,75
83,74
34,64
73,68
64,73
54,55
45,75
64,75
71,63
36,59
42,59
99,98
74,66
86,83
60,61
91,78
86,90
67,64
67,56
55,71
77,84
67,73
79,93
90,98
86,82
75,75
83,74
73,66
61,75
72,80
33,63
55,63
66,55
93,85
82,76
73,72
77,57
85,81
56,69
74,68
69,77
66,65
85,95
77,86
52,65
77,74
86,81
71,66
67,80
75,64
68,78
67,79
61,77
70,84
82,73
67,72
88,66
73,56
72,93
41,77
72,74
74,76
85,100
82,78
85,60
90,96
84,89
62,68
61,59
80,70
58,72
51,51
63,81
75,55
64,67
74,66
74,76
83,81
58,79
76,77
74,65
94,97
88,93
70,80
73,66
70,88
88,95
81,68
35,73
43,50
54,66
70,73
70,51
60,75
69,76
80,60
66,58
79,66
80,50
82,89
64,61
64,59
67,64
76,57
87,88
88,93
80,65
86,83
71,77
70,56
65,64
83,79
84,89
64,53
70,63
82,83
76,85
75,70
62,57
89,100
71,86
58,58
78,75
73,82
71,90
77,72
87,96
85,84
60,73
67,54
59,45
43,70
32,37
32,54
66,54
66,79
72,72
80,78
76,45
76,88
88,90
81,86
66,63
50,55
86,81
75,90
69,36
62,52
56,68
81,89
62,56
87,58
62,58
62,71
57,60
78,71
64,81
93,77
75,11
74,69
81,72
74,82
59,87
57,50
83,79
81,87
68,67
63,59
84,77
34,57
62,55
67,61
80,85
84,84
55,54
57,38
57,32
68,74
60,84
54,63
70,67
76,67
71,88
50,74
59,58
81,92
62,68
60,67
63,70
74,68
88,85
92,92
65,85
74,77
95,98
61,64
83,90
65,33
72,66
51,57
73,72
73,92
31,68
90,91
66,65
85,58
77,50
96,93
50,87
80,79
45,61
62,69
74,87
85,65
77,69
87,92
68,89
72,92
50,72
64,68
70,73
80,81
67,72
63,77
53,63
54,81
77,73
74,83
76,89
64,69
59,60
83,93
85,94
68,78
40,63
63,63
64,47
64,72
76,63
67,63
68,73
75,94
74,68
67,92
72,62
70,68
51,62
79,61
52,85
74,74
74,69
63,63
70,57
76,75
75,82
86,78
73,69
75,83
74,61
65,64
50,51
79,78
84,71
53,71
66,65
69,87
93,92
84,84
77,58
37,65
41,79
66,79
74,71
74,86
68,80
60,60
67,67
79,92
73,80
90,86
64,64
70,59
37,40
37,72
72,72
67,60
66,73
67,67
81,80
94,86
86,94
68,50
61,73
63,77
75,77
67,65
64,83
73,79
63,67
94,43
94,97
76,50
65,63
64,69
78,52
57,42
90,95
41,62
65,67
77,55
62,57
60,68
70,81
76,72
75,69
74,60
78,67
94,72
82,85
55,53
71,66
92,86
77,82
72,75
90,75
80,72
82,62
46,77
64,54
50,42
75,76
86,88
61,63
63,67
81,76
87,89
63,45
60,77
70,68
77,80
69,80
77,74
64,59
66,76
60,54
82,51
87,68
80,74
84,86
53,61
