grade1,grade2
69,71
76,79
81,52
62,59
58,60
66,71
66,82
78,74
44,80
60,65
66,73
69,79
68,82
68,74
66,39
45,24
71,82
83,90
66,77
94,91
76,71
82,66
90,74
74,85
89,92
80,66
86,80
88,86
59,78
78,75
91,85
91,86
54,50
68,77
74,90
84,77
71,73
71,83
92,88
92,90
76,83
72,72
86,79
80,77
90,88
62,79
62,84
89,91
63,75
88,84
67,73
83,84
55,79
77,84
68,77
60,68
64,65
82,84
82,62
72,63
72,79
73,85
59,77
80,77
80,84
77,88
77,88
74,86
74,65
84,79
69,75
60,71
68,48
73,68
45,73
95,87
95,91
81,85
81,78
45,70
75,70
50,54
71,74
80,87
76,66
82,81
43,63
64,63
63,78
76,88
71,74
79,83
88,81
76,70
68,75
96,81
55,72
81,79
90,93
79,75
82,76
76,76
75,75
64,86
76,71
88,90
39,73
39,46
85,87
85,62
84,93
61,75
55,94
55,86
93,86
68,76
68,77
45,73
78,73
62,72
64,77
64,68
84,85
88,86
77,70
68,71
68,72
69,87
74,82
76,80
70,64
65,70
71,70
85,71
85,88
80,89
70,68
26,71
80,78
90,81
80,92
63,77
80,86
50,65
