CS370,CS442
96,96
89,87
68,80
82,72
60,59
90,75
82,58
45,79
50,79
82,64
92,95
62,66
65,70
91,80
58,61
37,45
45,45
70,70
75,60
94,93
87,79
70,52
70,44
81,94
83,69
66,58
76,72
67,76
46,69
77,69
92,83
95,96
89,68
74,50
94,95
80,93
73,64
90,78
62,58
51,73
74,68
85,89
61,70
91,79
63,73
70,65
90,66
84,70
54,64
70,64
90,84
70,72
96,100
84,68
90,80
83,82
72,50
65,71
78,94
52,68
80,57
89,87
91,66
67,81
68,75
83,71
84,82
68,73
70,54
58,64
83,83
80,75
40,38
43,38
87,94
80,76
76,70
43,74
90,80
81,79
85,84
98,92
97,100
41,59
70,59
83,75
31,29
85,77
65,57
78,74
82,59
80,52
86,85
71,84
60,62
72,80
75,71
61,62
77,63
83,68
92,82
67,63
93,95
71,67
75,66
90,91
80,57
61,65
82,72
72,62
93,100
71,63
