,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131252,341,23,67,446,27,79
1,918323,341,21,50,446,29,69
2,787843,341,21,60,446,27,86
3,526165,341,23,99,446,27,85
4,788547,341,31,64,446,37,86
5,264569,341,9,56,446,19,76
6,133520,341,33,50,446,41,72
7,265106,341,21,97,446,27,86
8,920646,341,23,100,446,37,90
9,920693,341,1,68,446,21,87
11,789824,341,21,59,446,39,85
12,265752,341,21,62,446,27,84
13,134978,341,29,92,446,35,99
14,528297,341,27,75,446,41,85
15,921584,341,21,65,446,27,75
16,266249,341,23,80,446,37,94
17,790931,341,23,76,446,37,85
18,135654,341,21,73,446,27,80
19,528945,341,11,61,446,17,86
20,268895,341,11,83,446,17,86
22,400629,341,31,60,446,37,85
23,924921,341,23,67,446,37,72
24,925983,341,9,75,446,15,77
25,795093,341,23,66,446,37,69
26,401989,341,23,69,446,37,84
27,271155,341,5,50,446,15,66
28,795564,341,21,41,446,39,81
31,140592,341,13,70,446,27,81
32,927348,341,27,60,446,41,86
33,534339,341,21,60,446,29,77
34,403527,341,19,86,446,29,82
35,403623,341,27,42,446,41,74
36,403623,341,33,22,446,41,74
37,141833,341,21,86,446,27,79
38,928379,341,27,78,446,41,81
39,273106,341,25,80,446,29,89
40,535593,341,21,64,446,27,86
41,536105,341,33,79,446,41,92
42,143033,341,1,80,446,15,82
43,667437,341,21,88,446,27,82
44,929911,341,27,78,446,41,92
45,143517,341,19,74,446,25,83
46,798966,341,23,73,446,37,75
47,146062,341,17,64,446,37,71
48,539567,341,33,70,446,41,95
49,670640,341,13,52,446,21,71
50,933068,341,45,86,446,49,85
51,670998,341,11,64,446,17,81
53,802531,341,9,69,446,15,86
54,278894,341,23,91,446,31,78
55,673282,341,23,81,446,31,69
56,542945,341,33,66,446,41,88
57,674299,341,23,72,446,37,93
58,543740,341,13,91,446,21,98
59,544465,341,19,63,446,29,72
61,675993,341,3,79,446,11,75
62,283452,341,21,76,446,31,82
63,283750,341,15,61,446,29,73
64,283841,341,21,64,446,27,81
65,677618,341,23,81,446,37,97
66,284991,341,27,70,446,41,86
67,285212,341,1,81,446,7,78
68,809553,341,23,62,446,41,89
69,154198,341,21,65,446,25,64
70,285602,341,13,66,446,21,76
71,811535,341,33,50,446,41,74
72,942758,341,11,37,446,17,77
74,419004,341,31,68,446,37,85
75,943619,341,13,78,446,21,80
77,943990,341,33,69,446,41,88
78,157683,341,31,65,446,41,90
79,288910,341,25,59,446,39,63
80,289966,341,19,52,446,25,82
81,421562,341,31,61,446,37,78
82,159646,341,7,74,446,21,74
83,946112,341,21,81,446,29,68
84,290808,341,23,70,446,37,81
85,159949,341,33,42,446,41,80
86,159949,341,37,53,446,41,80
87,947036,341,19,67,446,25,75
88,685662,341,21,69,446,27,88
89,423961,341,19,42,446,29,58
90,423961,341,25,64,446,29,58
92,424294,341,11,64,446,15,70
93,686674,341,27,83,446,41,80
94,555782,341,9,66,446,15,77
95,687361,341,31,50,446,37,72
96,294200,341,27,80,446,41,77
97,688019,341,3,79,446,7,84
98,425924,341,13,89,446,17,78
100,426025,341,27,84,446,41,76
101,426693,341,43,66,446,51,81
102,820009,341,21,63,446,27,69
103,689050,341,31,100,446,37,84
104,689339,341,15,50,446,29,85
105,165373,341,21,58,446,27,82
106,820800,341,25,60,446,29,66
107,820912,341,21,87,446,29,51
108,296695,341,23,67,446,37,70
109,821068,341,13,100,446,17,80
110,166012,341,7,70,446,21,68
111,691665,341,23,68,446,37,90
112,298607,341,21,67,446,25,82
113,692679,341,11,59,446,21,68
114,168500,341,27,46,446,41,67
115,168500,341,33,69,446,41,67
116,168888,341,27,90,446,41,89
117,169231,341,43,58,446,51,88
118,431816,341,9,65,446,15,79
