,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,395676,125,1,77,245,11,60
1,265831,125,1,78,245,11,50
2,134978,125,1,92,245,15,94
3,790412,125,1,79,245,15,76
4,137521,125,1,76,245,27,81
5,399758,125,1,62,245,17,55
6,533465,125,1,91,245,15,78
7,403316,125,1,86,245,17,58
8,665647,125,1,82,245,13,82
9,273106,125,1,92,245,11,90
10,667935,125,1,86,245,17,74
11,275984,125,1,22,245,17,73
12,275984,125,5,50,245,17,73
13,149016,125,1,78,245,19,90
14,935908,125,1,79,245,19,89
15,542919,125,1,85,245,17,65
16,150060,125,1,79,245,15,60
17,674495,125,15,92,245,25,67
18,283256,125,1,77,245,11,89
19,414539,125,1,98,245,15,93
20,545723,125,1,73,245,19,87
21,152740,125,1,68,245,11,68
22,154198,125,1,73,245,15,70
23,286600,125,1,87,245,11,67
24,679954,125,1,93,245,17,75
25,550182,125,1,62,245,33,66
26,419303,125,1,84,245,21,61
27,157683,125,1,69,245,13,67
28,551818,125,1,74,245,13,71
29,683125,125,1,76,245,11,88
30,422108,125,1,90,245,27,76
31,161520,125,1,88,245,13,76
32,950922,125,1,97,245,21,95
33,951256,125,1,88,245,21,93
34,427950,125,1,66,245,23,57
35,165826,125,1,95,245,21,75
36,690378,125,11,36,245,31,50
37,690378,125,13,52,245,31,50
38,690974,125,3,71,245,21,99
39,298316,125,1,74,245,15,46
40,298316,125,1,74,245,17,84
41,172708,125,1,92,245,15,92
42,173087,125,7,84,245,17,58
43,964944,125,1,90,245,21,99
44,965887,125,1,76,245,21,70
45,574548,125,1,91,245,9,63
46,574721,125,1,91,245,9,92
47,968187,125,1,71,245,21,55
48,969552,125,1,89,245,13,66
49,577618,125,1,90,245,15,75
50,971321,125,1,36,245,23,66
51,971321,125,3,77,245,23,66
52,318056,125,1,77,245,21,65
53,318260,125,1,76,245,11,60
54,450561,125,1,87,245,21,65
55,714011,125,1,96,245,17,81
56,455006,125,1,15,245,13,63
57,455006,125,7,72,245,13,63
58,983330,125,1,70,245,17,100
59,328033,125,47,100,245,53,82
60,460307,125,7,85,245,17,75
61,857379,125,1,87,245,17,63
62,726915,125,1,38,245,19,98
63,726915,125,9,74,245,19,98
64,595921,125,1,84,245,13,73
65,989166,125,1,82,245,27,63
66,467655,125,3,88,245,21,79
67,993946,125,1,95,245,13,90
68,209764,125,1,94,245,15,89
69,604412,125,1,84,245,13,55
70,998433,125,1,93,245,15,93
71,605447,125,1,62,245,21,34
72,605447,125,1,62,245,25,79
73,212602,125,1,82,245,13,89
74,486118,125,3,89,245,17,98
75,355306,125,1,77,245,13,76
76,224802,125,1,80,245,21,66
77,490343,125,1,84,245,17,79
78,231018,125,1,64,245,21,82
79,101474,125,1,80,245,11,90
80,365349,125,1,64,245,17,87
81,104345,125,1,91,245,11,76
82,761890,125,1,86,245,31,92
83,238895,125,1,93,245,11,67
84,633101,125,1,91,245,9,73
85,895725,125,1,83,245,27,85
86,372931,125,1,66,245,21,54
87,377037,125,1,97,245,15,79
88,377435,125,1,87,245,21,52
89,115792,125,1,69,245,21,77
90,115860,125,1,94,245,21,75
91,772295,125,1,89,245,23,51
92,772654,125,1,65,245,13,80
93,119515,125,1,87,245,11,73
94,120364,125,1,93,245,19,93
95,646218,125,1,67,245,11,30
96,646218,125,1,67,245,15,87
97,123187,125,1,86,245,17,55
98,778841,125,1,53,245,21,89
99,254739,125,1,94,245,11,80
100,125780,125,1,67,245,21,64
101,520372,125,1,91,245,11,75
102,130217,125,3,74,245,21,81
