,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131252,251,13,84,488,33,65
1,524634,251,13,86,488,41,73
2,918323,251,1,74,488,31,45
3,263554,251,7,83,488,41,81
4,394640,251,3,89,488,41,84
5,526102,251,11,75,488,37,82
6,263986,251,1,87,488,37,94
7,526476,251,11,71,488,33,45
8,265106,251,1,92,488,33,82
9,790931,251,17,78,488,43,85
10,135634,251,1,68,488,19,89
11,266750,251,21,72,488,43,63
12,528945,251,1,84,488,21,79
13,398071,251,1,68,488,33,62
14,267721,251,11,78,488,33,75
15,398834,251,11,78,488,37,86
16,398948,251,3,82,488,21,66
17,530702,251,11,65,488,33,63
18,530912,251,5,68,488,49,72
19,530998,251,1,85,488,29,70
20,924461,251,11,61,488,37,69
21,793475,251,1,54,488,27,77
22,793641,251,9,91,488,39,75
23,925225,251,13,75,488,43,52
24,794158,251,1,73,488,27,77
25,532023,251,9,67,488,25,77
26,663311,251,11,62,488,37,80
27,925909,251,7,85,488,17,84
28,139773,251,13,85,488,33,67
29,795564,251,1,69,488,45,74
30,533465,251,9,74,488,35,86
31,533628,251,11,80,488,43,76
32,795984,251,1,75,488,27,77
33,140636,251,11,51,488,43,60
34,796317,251,3,65,488,43,67
35,403160,251,11,76,488,33,77
36,534333,251,13,73,488,33,61
37,403305,251,1,69,488,27,56
38,403404,251,5,80,488,25,77
39,403527,251,5,81,488,31,62
40,534603,251,11,92,488,31,80
41,928186,251,1,77,488,27,79
42,404037,251,7,79,488,33,85
43,928379,251,7,76,488,41,74
44,273106,251,11,91,488,29,80
45,928493,251,7,64,488,33,73
46,404241,251,9,54,488,31,45
47,273575,251,3,88,488,47,73
48,666823,251,11,69,488,37,68
49,667437,251,1,79,488,27,92
50,929778,251,11,94,488,37,90
51,143436,251,11,84,488,37,73
52,143461,251,1,71,488,31,45
53,143517,251,1,45,488,31,81
54,143517,251,9,84,488,31,81
55,798966,251,11,68,488,37,64
56,274686,251,13,76,488,43,67
57,144003,251,7,73,488,33,67
58,537387,251,13,79,488,41,70
59,799627,251,7,81,488,43,84
60,799649,251,1,81,488,23,77
61,406619,251,13,94,488,43,76
62,931291,251,17,90,488,43,91
63,275968,251,11,79,488,31,86
64,276104,251,1,84,488,33,59
65,276171,251,3,78,488,37,66
66,538370,251,13,77,488,31,74
67,800535,251,13,91,488,33,84
68,145284,251,11,63,488,33,30
69,931738,251,11,92,488,31,70
70,932347,251,11,68,488,27,69
71,801399,251,1,86,488,29,71
72,801457,251,3,73,488,53,65
73,932939,251,1,79,488,27,51
74,146581,251,1,86,488,27,87
75,539975,251,1,82,488,23,82
76,671191,251,13,86,488,43,84
77,933353,251,11,99,488,41,92
78,409608,251,11,69,488,31,87
79,278894,251,7,80,488,51,74
80,672162,251,27,75,488,41,73
81,803347,251,11,73,488,37,87
82,934488,251,11,85,488,37,73
83,279140,251,11,70,488,43,53
84,541536,251,1,80,488,33,67
85,410494,251,7,80,488,47,66
86,935517,251,1,86,488,29,74
87,673919,251,7,89,488,43,70
88,542945,251,13,75,488,43,58
89,280810,251,13,76,488,41,77
90,674212,251,7,78,488,23,55
91,936796,251,1,75,488,21,73
92,937107,251,1,83,488,27,66
93,544250,251,3,67,488,37,71
94,675371,251,9,57,488,29,64
95,282169,251,11,90,488,37,96
96,544800,251,11,97,488,33,99
97,544834,251,9,64,488,25,68
98,938326,251,13,90,488,43,72
99,938497,251,1,78,488,27,57
100,939882,251,11,85,488,37,81
101,808900,251,7,85,488,33,87
102,284991,251,13,73,488,41,65
103,285019,251,1,69,488,27,84
104,416222,251,11,87,488,37,67
105,286600,251,7,69,488,21,68
106,155674,251,7,88,488,21,72
107,287048,251,11,82,488,43,84
108,549481,251,13,85,488,33,84
109,418755,251,13,58,488,43,53
110,943075,251,11,94,488,37,99
111,943538,251,11,60,488,31,65
112,419311,251,3,74,488,23,66
113,157271,251,3,67,488,41,72
114,157391,251,3,57,488,33,72
115,943990,251,11,61,488,43,86
116,288636,251,21,99,488,43,91
117,158128,251,13,69,488,47,90
118,158133,251,7,70,488,41,77
119,289655,251,11,68,488,33,70
120,158753,251,11,78,488,47,60
121,159051,251,1,88,488,29,63
122,945985,251,1,82,488,37,88
123,683941,251,11,82,488,37,70
124,684112,251,7,81,488,43,69
125,815657,251,1,93,488,29,57
126,815672,251,3,72,488,37,85
127,684720,251,11,71,488,31,63
128,816449,251,1,81,488,31,80
129,292516,251,11,56,488,51,61
130,161887,251,11,98,488,37,88
131,555508,251,7,82,488,25,76
132,948783,251,11,90,488,33,87
133,686674,251,13,81,488,43,82
134,162450,251,11,84,488,37,97
135,818362,251,7,89,488,51,80
136,818549,251,13,60,488,43,73
137,950086,251,1,73,488,27,80
138,819070,251,11,83,488,27,55
139,426025,251,13,87,488,43,92
140,295038,251,11,71,488,33,69
141,295424,251,11,79,488,43,77
142,164440,251,11,87,488,31,70
143,819879,251,1,80,488,31,73
144,296334,251,11,79,488,37,62
145,165373,251,1,85,488,31,68
146,951816,251,9,58,488,35,69
147,558618,251,13,88,488,33,84
148,952639,251,1,79,488,23,77
149,821800,251,1,93,488,33,72
150,821809,251,1,79,488,27,63
151,952972,251,3,88,488,23,54
152,297685,251,11,80,488,43,70
153,822137,251,11,79,488,43,58
154,167249,251,17,92,488,31,86
155,429401,251,1,62,488,23,53
156,822670,251,1,84,488,31,80
157,823053,251,13,75,488,47,83
158,692363,251,13,88,488,33,83
159,954700,251,1,77,488,31,69
160,692679,251,1,82,488,17,73
161,169231,251,33,69,488,47,50
162,562572,251,11,78,488,37,61
163,693742,251,1,79,488,21,74
164,562886,251,13,94,488,41,67
165,169772,251,13,83,488,33,84
166,432265,251,3,74,488,37,68
167,170256,251,5,80,488,17,71
168,825960,251,7,80,488,31,79
169,170690,251,1,93,488,27,93
170,564970,251,13,87,488,41,81
171,565332,251,1,58,488,31,55
172,828144,251,11,84,488,37,86
173,304120,251,13,78,488,23,69
174,173329,251,11,91,488,37,89
175,304578,251,1,68,488,27,81
