CS350,CS489
80,83
41,71
69,71
73,56
30,79
88,79
77,52
79,79
66,74
65,59
99,98
69,60
54,85
50,67
91,76
66,71
74,74
86,81
91,80
77,82
98,80
70,74
76,80
65,80
58,65
68,85
71,72
77,82
68,75
85,86
68,66
68,71
59,73
63,79
63,76
50,82
50,74
68,88
75,82
87,99
60,39
79,24
91,88
77,53
80,62
62,85
78,82
35,53
67,53
89,90
82,77
88,96
83,71
82,71
66,70
82,55
69,63
60,80
86,98
50,78
70,79
88,66
91,74
70,92
67,85
84,100
74,92
73,66
85,80
82,91
88,86
58,78
81,72
81,77
58,80
63,100
85,94
95,100
70,75
95,85
95,86
25,50
65,50
67,77
87,90
70,77
35,73
70,73
74,87
78,83
93,68
64,74
65,71
78,84
72,57
93,100
71,82
75,88
75,90
72,83
58,72
75,72
91,86
65,79
55,77
76,81
83,81
84,98
76,88
71,79
95,94
79,100
57,84
87,91
57,75
68,84
85,88
78,73
73,84
60,79
59,81
73,84
32,79
66,79
76,88
99,98
66,77
60,68
50,52
64,74
75,65
72,84
68,62
65,63
65,79
78,85
73,77
66,77
59,77
59,84
83,88
83,88
70,86
71,77
66,65
71,86
88,88
80,79
90,83
68,75
82,76
50,78
54,71
59,48
65,68
74,42
67,81
65,65
65,61
65,73
72,84
87,87
87,91
73,85
94,52
57,90
66,80
50,84
73,81
80,80
50,56
55,77
55,78
56,70
81,74
90,76
90,86
90,78
57,71
58,87
76,67
50,78
64,79
83,82
51,85
51,66
72,81
64,63
75,80
43,78
73,78
58,80
74,88
67,84
62,74
65,83
72,28
52,81
74,70
63,73
61,75
79,81
88,81
46,72
70,79
74,74
78,88
71,75
67,76
67,76
39,75
78,75
72,68
84,75
84,86
83,83
50,71
68,90
97,100
51,73
51,46
79,87
73,62
76,94
73,93
20,77
73,77
74,75
70,68
86,93
56,91
86,94
86,86
64,82
74,86
75,82
67,76
67,77
94,90
74,74
77,83
64,73
58,72
70,85
70,89
99,100
71,77
71,68
80,85
75,93
90,71
74,86
81,70
46,66
74,66
57,71
57,72
76,87
50,82
78,80
70,64
89,100
63,70
65,70
76,71
76,88
51,56
77,67
81,89
77,24
63,68
80,71
50,78
62,81
80,92
61,77
66,86
62,65
