grade1,grade2
65,52
82,79
77,74
75,60
75,85
66,74
85,80
50,65
50,72
30,63
81,63
77,75
85,86
65,66
65,71
75,76
84,88
78,88
82,53
84,62
90,71
76,55
82,74
72,85
76,92
100,80
78,91
95,86
72,80
81,100
93,85
93,86
44,50
55,77
73,73
78,87
94,68
60,74
75,71
86,57
46,72
92,86
89,98
85,88
86,79
84,84
84,88
73,79
45,81
37,79
98,98
63,77
55,52
62,77
85,79
74,75
74,78
68,42
87,81
85,61
33,73
71,84
85,87
85,91
51,90
62,80
72,56
53,70
56,71
89,67
69,79
94,80
63,83
64,28
45,81
85,81
69,70
63,73
57,75
69,79
61,74
71,83
80,90
92,87
79,94
62,77
94,93
74,91
100,94
100,86
69,86
43,90
97,90
73,74
95,83
69,73
83,72
77,93
75,71
77,66
72,87
44,82
32,64
99,100
45,70
51,56
65,24
74,92
