CS350,CS466
86,79
72,75
87,88
79,84
94,89
68,57
80,83
73,73
91,92
66,82
69,56
61,85
85,79
83,85
65,87
91,81
66,72
74,62
78,95
60,55
75,94
69,90
73,70
72,55
93,92
65,68
76,75
80,91
82,69
72,90
80,69
86,82
85,81
71,75
50,50
75,94
36,53
42,53
65,53
74,69
86,89
87,73
79,66
75,63
87,88
86,59
73,63
82,84
79,70
90,100
97,79
88,96
88,98
61,67
77,76
90,93
96,100
82,77
75,73
39,59
75,59
66,71
60,57
60,74
86,82
63,73
71,87
77,85
77,88
83,89
66,73
70,66
72,74
98,96
89,90
97,92
84,97
65,82
82,78
56,69
84,88
78,77
90,65
95,98
91,81
70,74
94,92
93,92
85,96
73,53
82,78
82,70
82,88
90,75
96,92
74,94
92,75
80,71
78,73
87,90
93,89
82,67
91,95
87,74
59,64
54,71
82,81
66,69
84,87
64,50
82,77
88,98
41,79
69,79
77,80
89,94
71,84
76,84
58,63
73,78
88,62
99,92
80,80
89,86
68,72
75,79
90,68
76,64
80,77
71,50
82,76
76,71
64,65
50,51
84,69
79,95
91,95
90,96
81,76
72,78
82,83
85,82
83,98
87,74
91,98
74,79
66,87
73,65
76,85
69,66
55,71
90,71
63,79
70,62
90,89
82,61
89,84
76,85
60,69
74,62
71,78
71,57
83,71
68,71
74,93
44,58
74,72
85,76
86,86
56,72
73,86
50,62
90,89
79,61
93,95
68,69
80,50
73,77
66,79
67,97
56,50
70,71
44,60
50,60
69,61
70,74
64,52
70,54
88,92
73,73
87,85
65,60
69,89
45,52
92,91
73,67
52,82
77,69
97,100
51,40
88,90
88,80
72,92
80,73
53,50
87,82
76,88
90,74
64,55
65,61
70,58
81,75
77,70
68,67
82,89
71,52
67,78
92,73
94,87
77,98
58,53
78,67
79,96
70,80
91,95
73,67
62,57
88,64
62,76
82,67
77,68
85,85
68,74
81,68
82,62
65,94
55,56
91,97
66,86
76,76
89,72
56,63
77,87
76,63
51,58
91,79
99,91
79,66
70,74
53,80
76,89
