CS370,CS480
73,66
82,83
87,73
93,85
51,77
64,74
39,66
42,52
68,52
66,80
82,80
66,86
80,71
65,82
75,81
58,89
72,70
84,74
72,90
81,82
85,66
69,69
87,87
80,79
82,74
41,68
80,68
68,75
65,74
71,84
58,63
78,74
45,87
70,87
63,78
72,84
71,70
61,79
83,81
86,87
71,79
73,79
73,81
66,78
40,81
83,81
61,78
90,83
57,45
76,72
78,80
80,80
82,75
84,84
85,64
66,67
47,75
82,85
66,82
59,82
70,74
80,79
67,81
70,87
66,74
53,69
50,72
47,75
71,75
41,71
66,71
75,77
77,74
89,82
70,70
73,75
84,82
53,75
68,77
65,73
70,84
70,80
58,83
78,72
57,68
81,82
44,67
65,67
82,93
64,68
71,74
59,79
71,73
85,83
76,75
76,78
84,82
47,81
83,81
78,79
78,87
72,76
80,79
90,87
57,83
60,68
73,78
63,59
72,84
69,63
67,53
64,73
79,80
83,83
45,81
74,61
74,78
78,71
84,66
85,82
75,80
77,83
75,72
47,67
57,67
63,80
65,73
70,84
57,83
75,76
61,85
69,77
75,73
69,75
80,65
33,76
66,76
70,62
73,81
78,83
78,87
74,85
75,82
88,89
72,76
69,74
68,83
62,77
82,87
75,75
87,90
66,80
50,83
70,74
65,79
81,76
57,81
83,78
60,69
76,83
75,84
73,82
35,85
62,85
71,75
84,89
70,72
60,72
74,75
85,84
87,76
78,83
73,78
74,81
47,81
71,67
77,75
71,87
83,78
70,74
74,76
72,74
68,78
73,78
91,97
70,75
73,84
71,77
55,67
72,80
81,83
81,82
68,80
68,86
62,86
74,83
87,86
69,77
67,76
80,67
77,85
62,71
82,75
76,80
74,75
73,73
60,77
75,79
81,82
73,80
80,85
75,83
94,89
73,88
71,63
80,77
67,68
79,75
44,90
68,90
73,73
69,58
74,75
64,83
54,57
54,85
81,84
82,83
86,76
83,81
81,64
70,82
58,80
79,88
59,80
77,74
63,80
68,80
55,72
68,67
86,90
77,79
72,75
81,72
80,88
73,85
84,77
86,82
83,75
39,60
69,60
86,88
65,79
64,79
56,69
67,77
65,82
81,77
75,74
65,84
86,81
73,79
68,75
78,73
68,83
67,76
74,80
62,79
79,74
82,82
77,80
92,88
74,76
66,73
66,70
81,78
77,73
73,82
61,65
57,89
84,50
63,62
61,80
74,72
63,73
78,72
77,50
78,75
61,74
74,81
88,86
81,91
66,78
57,70
82,66
72,78
80,82
83,92
86,84
68,70
70,87
73,85
83,76
64,86
78,78
80,57
66,81
54,71
55,85
71,76
50,60
77,82
74,77
67,81
70,81
68,86
69,69
84,83
69,67
65,67
58,76
85,78
65,76
71,73
64,74
71,75
73,86
81,76
92,88
67,81
87,82
78,79
77,79
77,69
71,72
78,79
47,80
73,76
78,79
75,72
80,85
63,74
72,77
63,84
65,80
75,82
64,81
59,73
73,78
87,80
57,66
70,78
80,69
91,80
86,85
77,78
70,79
72,70
88,91
91,79
44,75
68,75
82,81
68,73
85,85
75,75
68,81
51,39
60,75
70,77
72,90
73,73
77,66
69,81
45,79
66,66
61,64
66,80
70,80
45,80
79,80
96,79
61,78
68,70
