,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131205,360,23,94,370,31,86
1,524634,360,27,72,370,33,79
2,262516,360,1,85,370,7,90
10,656627,360,13,70,370,21,54
16,264142,360,15,91,370,19,86
24,133890,360,13,72,370,33,62
28,396242,360,21,98,370,31,96
29,658523,360,11,83,370,21,81
30,920693,360,1,72,370,7,89
31,789711,360,1,81,370,9,77
32,658701,360,15,56,370,21,66
34,527861,360,3,84,370,7,82
36,396813,360,17,82,370,21,70
37,265752,360,13,62,370,21,60
40,397034,360,7,88,370,13,78
41,266156,360,23,69,370,31,82
51,398060,360,27,66,370,33,50
53,660573,360,9,66,370,15,60
54,660673,360,15,78,370,21,75
56,136511,360,13,73,370,21,90
57,267721,360,23,92,370,31,82
59,792065,360,23,77,370,31,71
66,530272,360,15,82,370,21,79
71,399422,360,15,82,370,25,75
73,792757,360,15,97,370,29,96
77,399788,360,13,88,370,21,63
78,924089,360,21,59,370,27,40
79,924089,360,21,59,370,47,73
84,924461,360,23,70,370,31,82
85,793475,360,13,63,370,23,67
86,138354,360,15,73,370,21,84
89,925098,360,11,75,370,19,81
91,138796,360,13,85,370,21,80
94,400974,360,13,86,370,27,82
95,663311,360,23,67,370,31,85
100,401438,360,15,91,370,21,87
105,532789,360,15,81,370,21,72
109,270850,360,11,66,370,31,78
110,664243,360,27,57,370,33,75
111,795318,360,13,81,370,21,76
115,795564,360,21,40,370,39,80
121,533628,360,31,85,370,37,70
123,533682,360,13,63,370,21,67
124,140472,360,7,70,370,27,73
126,795984,360,13,63,370,21,61
127,664915,360,1,90,370,11,80
128,140636,360,23,63,370,37,86
132,272139,360,11,57,370,17,50
134,534339,360,15,64,370,19,75
137,272299,360,29,50,370,35,75
138,403404,360,11,86,370,15,86
144,141575,360,5,53,370,11,45
145,141575,360,5,53,370,19,70
146,272678,360,21,69,370,27,37
147,272678,360,21,69,370,33,52
148,403860,360,27,56,370,33,77
150,928186,360,13,66,370,21,80
152,928379,360,21,72,370,33,72
153,404241,360,9,53,370,15,63
155,797723,360,23,91,370,31,88
157,666747,360,13,72,370,17,72
161,404743,360,23,96,370,37,93
166,143033,360,1,76,370,9,78
167,667372,360,27,84,370,33,83
172,143436,360,23,75,370,31,72
173,143461,360,15,51,370,21,65
174,798862,360,21,75,370,23,71
175,143517,360,15,87,370,25,72
177,667935,360,31,51,370,37,70
181,799627,360,21,89,370,27,84
184,537542,360,21,81,370,23,78
186,406619,360,27,69,370,33,69
188,669024,360,23,66,370,31,73
190,931291,360,23,91,370,37,94
193,538191,360,27,72,370,33,76
196,276104,360,17,78,370,21,70
205,669744,360,41,53,370,47,63
207,669968,360,23,52,370,31,61
208,932347,360,21,83,370,23,75
209,277011,360,23,91,370,43,81
215,801457,360,13,30,370,51,78
217,801457,360,41,81,370,51,78
221,146442,360,7,63,370,13,76
228,671191,360,27,74,370,41,77
231,409288,360,11,87,370,17,82
233,802568,360,13,54,370,23,55
236,540811,360,31,70,370,43,70
238,409786,360,7,68,370,13,58
242,410216,360,7,55,370,11,66
248,541536,360,13,82,370,21,85
249,410514,360,21,79,370,23,83
250,148423,360,27,74,370,41,80
251,148585,360,1,80,370,3,90
253,672977,360,21,66,370,23,67
256,673282,360,7,69,370,13,72
259,804514,360,43,65,370,51,70
260,280349,360,21,69,370,29,70
261,542509,360,13,68,370,27,66
263,411554,360,23,78,370,31,68
266,542953,360,23,58,370,33,47
267,542953,360,23,58,370,41,71
268,805149,360,27,75,370,47,41
269,805149,360,27,75,370,51,72
270,280876,360,21,75,370,31,76
274,543267,360,23,84,370,31,72
276,936566,360,7,66,370,13,76
280,805906,360,1,76,370,7,69
283,937107,360,13,72,370,21,63
294,937729,360,7,88,370,13,79
295,937875,360,29,58,370,41,72
298,675947,360,11,82,370,13,89
299,151689,360,27,81,370,33,87
303,283011,360,11,81,370,13,71
309,283750,360,15,57,370,21,66
310,677095,360,15,56,370,19,62
311,808173,360,13,68,370,21,73
314,284233,360,7,59,370,13,53
315,939762,360,9,70,370,31,71
320,284731,360,15,66,370,21,65
321,153736,360,23,82,370,31,89
