CS350,CS456
64,53
72,51
80,78
67,73
76,73
71,76
46,50
66,50
64,94
79,99
92,86
68,70
62,71
75,57
83,93
65,85
64,50
90,70
30,78
77,54
80,72
65,82
77,81
46,79
74,79
94,95
58,79
50,64
80,96
73,80
85,77
73,55
63,68
59,73
65,67
70,63
68,50
75,82
74,89
65,79
76,85
75,83
66,50
53,75
63,85
85,61
70,75
76,82
64,58
85,88
64,59
58,50
68,76
80,84
82,84
70,73
54,79
81,79
76,61
50,50
90,77
91,77
46,59
69,59
55,57
78,89
44,72
70,72
71,34
86,95
67,88
50,64
81,64
70,57
68,65
72,61
89,98
69,81
79,87
70,75
81,45
81,50
27,52
61,52
77,79
91,92
75,62
67,78
45,54
71,54
81,79
82,64
72,68
76,83
62,72
85,75
65,79
80,79
65,52
71,78
87,91
65,60
76,74
54,60
71,72
38,65
56,65
80,92
55,65
72,86
80,45
80,62
57,37
70,70
73,91
64,77
86,86
50,50
93,83
53,81
85,76
83,63
69,71
76,64
74,59
72,68
77,83
57,78
72,68
81,81
67,80
54,73
39,78
75,78
67,72
61,67
72,91
63,81
67,82
83,85
65,64
50,63
71,80
68,95
34,51
61,51
76,82
73,82
75,97
75,88
64,84
45,64
64,64
71,69
67,67
84,93
52,64
36,66
42,66
65,66
43,76
66,76
67,52
86,83
66,62
75,85
60,50
69,52
58,66
67,82
79,81
60,69
52,74
68,64
68,77
71,70
75,80
53,56
69,80
80,81
91,94
86,75
77,70
67,72
73,87
80,89
78,68
70,64
62,59
72,72
82,90
76,74
82,73
80,70
67,54
79,73
90,95
97,81
76,89
86,94
73,53
97,85
58,51
76,80
41,56
56,56
65,67
82,79
64,77
63,70
81,74
96,87
37,24
81,24
58,50
73,58
67,82
56,62
80,85
73,50
70,57
39,61
75,61
74,86
43,80
82,80
85,72
77,62
85,73
63,68
89,89
60,73
78,59
63,58
38,79
61,79
77,78
52,41
52,67
77,94
68,88
67,55
70,77
93,88
87,71
86,86
75,90
70,56
71,87
67,78
55,58
58,61
71,50
56,74
83,79
85,82
86,77
75,83
56,55
66,84
67,90
65,52
45,43
78,43
93,90
70,84
75,70
70,72
82,53
79,77
58,77
72,72
84,82
32,69
68,69
73,70
72,64
41,77
60,77
72,61
70,56
62,90
74,80
60,73
73,75
52,66
78,83
82,75
81,87
85,74
88,76
90,84
75,86
68,61
83,77
84,80
50,55
81,68
61,68
78,65
58,88
70,57
80,82
51,58
58,84
63,91
75,38
75,66
85,87
78,66
78,79
77,95
42,62
60,62
64,63
67,55
85,80
89,89
74,67
72,74
74,93
83,83
60,81
91,91
61,50
70,88
76,87
44,66
62,50
74,53
50,71
78,68
83,72
57,50
77,78
25,32
25,50
65,32
65,50
70,66
60,64
82,57
68,70
70,90
71,57
80,76
32,26
32,86
72,26
72,86
56,52
87,89
70,52
65,75
43,61
67,61
78,94
83,90
70,50
65,72
68,73
68,66
71,80
60,58
65,52
69,65
66,81
65,73
78,65
80,72
65,67
63,71
69,87
88,92
47,67
64,67
83,70
71,58
68,81
80,75
75,89
72,80
58,63
64,58
75,85
64,64
67,77
71,76
64,59
80,79
88,79
80,75
53,83
54,62
75,88
86,89
84,85
82,77
81,66
82,94
92,94
72,91
65,78
79,96
70,63
59,79
55,43
76,76
64,29
70,74
73,65
82,89
76,90
77,75
62,50
81,65
79,71
43,67
58,67
67,63
70,76
58,61
55,73
80,94
76,87
73,75
50,58
88,86
68,68
69,66
45,84
65,84
99,94
77,89
40,43
40,78
54,43
54,78
38,64
63,64
71,70
70,62
68,51
62,53
78,53
73,89
74,78
76,65
53,64
67,61
59,70
67,57
73,79
75,80
90,88
76,72
66,71
55,56
32,83
66,83
82,79
76,83
83,84
83,89
70,74
74,82
58,77
88,85
60,72
69,83
99,100
83,76
66,75
60,79
67,76
79,92
44,79
61,79
75,77
74,91
78,78
65,87
83,92
72,83
62,71
69,70
70,63
40,50
50,50
91,94
63,63
90,84
72,76
56,65
67,45
61,64
68,59
62,75
58,87
55,87
85,90
87,93
76,89
78,59
85,91
69,87
62,75
80,76
85,96
75,77
64,69
56,77
75,85
78,73
87,81
73,69
43,54
62,54
60,74
68,81
74,75
66,96
77,88
81,89
70,84
83,52
78,65
74,93
68,71
59,81
73,70
62,67
75,82
83,88
70,65
79,67
57,61
83,71
81,83
72,74
66,50
73,63
80,81
63,62
84,78
73,72
78,88
66,68
62,72
69,74
74,69
34,70
64,70
72,78
71,87
77,91
62,45
62,73
61,79
88,86
80,78
78,61
70,78
57,32
60,72
32,63
66,63
67,86
68,89
79,86
80,90
60,37
60,57
54,55
57,97
70,55
76,69
83,82
50,30
54,75
59,71
79,82
78,80
89,87
72,66
85,85
62,60
60,75
73,88
65,66
68,73
91,86
58,81
67,80
67,75
92,80
78,59
77,72
72,92
86,86
72,80
81,81
74,73
71,54
72,76
75,75
81,90
72,81
72,56
87,88
80,74
88,95
69,67
51,67
73,68
59,59
94,82
68,51
56,69
60,80
90,89
66,84
56,87
85,52
77,73
67,76
80,89
50,79
72,58
72,68
76,78
74,51
57,73
71,52
80,82
80,93
65,75
62,78
50,54
85,78
63,55
77,68
86,88
62,75
87,82
70,60
91,73
74,61
78,79
80,63
63,51
66,70
68,84
78,92
55,76
63,71
86,91
70,51
64,85
75,43
75,58
70,65
50,50
75,61
56,54
72,75
58,90
81,87
67,61
90,96
76,84
64,40
64,29
53,53
77,84
70,77
76,85
66,79
50,55
64,75
91,85
59,53
62,64
59,54
70,74
51,59
74,73
72,88
64,64
66,50
78,69
65,64
64,65
76,88
61,74
75,90
72,77
77,70
71,72
74,86
60,58
56,51
68,77
70,75
62,74
61,77
44,65
50,65
51,77
67,41
79,72
69,57
73,46
73,53
79,50
55,79
71,58
72,50
52,41
82,82
66,67
74,90
61,57
50,68
70,67
79,71
75,85
74,73
73,63
67,58
70,73
55,60
74,29
74,70
65,60
73,71
72,85
65,59
71,72
76,67
50,72
54,75
34,68
73,68
67,50
53,55
72,50
66,79
69,75
93,93
45,56
59,56
63,57
87,95
78,86
60,64
76,67
66,81
65,84
58,50
82,87
69,68
51,57
79,82
88,85
45,55
59,55
67,59
73,86
68,74
52,65
63,33
73,90
78,71
57,79
68,69
74,73
45,75
79,75
70,77
77,65
60,63
86,56
64,75
77,68
97,100
51,60
67,80
78,83
85,88
85,79
79,89
67,82
73,81
83,78
73,70
64,67
60,41
60,75
53,33
53,56
70,83
90,86
80,63
73,82
20,81
73,81
65,69
67,64
74,77
66,77
64,83
37,69
72,69
67,76
80,80
74,88
82,53
94,76
86,92
56,67
68,83
75,82
61,79
67,74
74,71
79,71
44,64
65,64
63,75
62,44
86,88
67,79
64,78
84,85
73,75
63,55
51,39
74,85
75,85
93,87
94,60
76,50
61,77
74,76
64,70
50,76
69,61
76,71
82,83
70,63
70,73
60,68
57,50
46,56
66,56
58,68
78,86
73,77
84,85
71,76
62,67
74,74
80,56
90,97
65,38
65,55
60,82
68,62
62,77
41,60
45,60
57,73
71,79
84,74
61,68
73,74
71,75
71,80
74,80
83,73
74,74
62,72
75,53
76,66
88,86
74,77
80,91
84,84
71,89
71,79
74,36
75,86
62,63
78,89
74,80
40,72
50,72
94,95
69,66
82,82
70,87
82,78
71,64
87,85
75,83
52,59
92,83
71,70
74,73
77,72
72,67
70,65
90,93
79,75
74,89
93,90
42,85
69,85
81,86
83,80
70,90
69,46
69,60
82,57
46,60
74,60
43,71
77,71
64,59
55,79
59,69
71,58
80,80
54,59
75,65
73,61
67,57
71,78
55,59
71,87
75,70
66,87
91,100
75,82
71,89
73,71
86,92
61,63
56,82
63,85
76,78
50,57
74,83
81,75
88,86
69,64
97,92
78,91
70,77
60,87
80,81
70,65
69,85
65,55
64,61
65,68
66,70
70,76
83,95
77,76
76,58
71,80
73,74
77,80
54,71
64,81
76,74
57,55
55,57
74,79
99,96
72,81
81,96
67,66
64,54
63,61
50,61
78,80
66,73
68,72
60,65
88,76
70,82
82,79
42,76
77,76
88,88
50,77
87,85
80,80
93,95
84,89
70,94
54,60
61,75
65,68
65,78
66,87
64,75
86,84
45,45
45,65
61,45
61,65
62,44
62,59
70,82
59,63
