grade1,grade2
84,87
82,71
63,34
63,64
60,50
75,71
87,82
96,88
93,85
71,71
51,68
64,68
71,80
39,71
91,90
42,50
68,50
96,88
81,77
89,87
77,58
66,64
68,84
82,79
70,71
60,70
76,60
66,78
40,65
85,65
86,78
73,75
78,74
80,86
65,88
60,61
45,62
64,62
75,80
68,68
71,78
67,73
77,70
79,81
77,70
75,92
75,78
58,68
72,67
63,64
71,65
94,91
67,69
84,75
74,75
72,82
81,71
80,92
74,66
82,66
85,74
69,65
66,73
87,83
91,82
80,71
82,78
72,67
74,77
82,58
80,65
75,73
76,73
82,74
68,64
84,60
80,84
65,57
74,100
71,88
81,76
85,73
75,70
58,60
78,64
88,90
88,38
45,72
70,72
37,52
52,52
92,86
80,79
78,73
63,57
88,87
71,67
72,65
69,55
82,59
78,66
83,89
42,57
57,57
74,84
86,94
65,62
71,74
87,79
71,64
78,77
73,79
66,62
76,71
66,67
66,76
40,57
83,57
75,67
61,60
75,82
90,78
57,65
57,61
76,82
78,78
85,82
70,84
80,72
72,65
84,86
55,90
85,42
66,61
47,58
82,80
75,78
59,64
81,50
70,65
85,81
83,68
80,91
80,78
90,67
67,71
74,77
90,83
72,89
70,76
53,53
68,76
87,81
50,77
47,82
41,63
66,63
68,70
82,64
93,91
81,91
74,81
72,56
88,74
75,69
94,82
75,65
77,83
79,78
85,78
77,71
89,84
86,58
86,70
71,79
80,74
70,62
66,75
62,64
73,79
68,78
53,67
71,67
75,79
67,85
65,71
70,63
70,81
44,51
66,74
58,64
78,82
57,60
20,24
44,70
82,67
82,91
64,71
70,74
66,64
77,89
68,74
59,60
71,65
92,79
85,82
58,58
65,68
74,77
87,70
69,50
76,79
85,73
84,76
65,72
73,58
77,86
82,77
94,87
78,70
62,70
78,86
72,68
53,52
61,57
80,80
73,75
90,95
57,85
60,64
95,80
68,73
63,64
84,71
97,79
79,88
72,92
43,69
42,69
69,46
69,54
67,55
64,61
90,80
82,86
61,58
79,85
75,69
83,83
71,82
83,84
45,73
75,73
74,50
74,68
52,57
71,64
67,63
66,73
52,53
55,69
88,82
85,76
50,67
78,67
62,77
72,68
80,85
84,72
85,74
64,71
84,85
97,90
75,83
77,77
77,76
70,63
83,71
72,38
72,66
83,80
77,82
81,77
84,87
80,67
92,66
68,68
75,74
73,83
61,60
73,74
63,79
67,77
85,73
69,73
75,80
80,76
73,73
72,67
89,81
82,79
75,81
73,81
54,52
73,66
57,73
79,88
79,75
75,59
61,71
69,71
87,90
71,79
75,65
89,90
84,84
80,94
85,86
67,82
88,68
80,59
55,78
65,69
68,74
90,86
71,67
70,78
33,41
33,73
66,73
90,88
70,90
73,62
82,71
71,69
86,82
78,71
93,73
84,94
61,59
45,57
51,57
80,72
74,76
90,99
57,65
78,86
80,83
74,68
80,76
75,64
75,76
82,86
72,71
69,76
68,70
72,81
84,84
85,79
67,73
62,73
77,85
75,85
72,73
84,74
74,62
78,70
71,65
62,73
73,77
75,79
93,95
82,77
71,55
75,69
83,85
87,85
66,68
50,69
70,67
79,58
88,86
82,83
65,68
77,88
81,79
57,67
69,67
63,63
83,72
60,46
91,68
86,86
65,60
84,67
75,75
57,75
90,87
89,90
73,81
35,67
62,67
72,80
90,77
71,72
66,68
79,63
71,71
75,61
71,86
77,78
39,66
84,73
58,66
82,97
70,80
70,58
41,67
80,56
81,53
70,57
78,78
78,56
76,80
64,89
88,76
91,85
85,74
61,70
78,77
63,77
56,59
60,83
87,82
90,54
73,75
82,68
47,79
87,79
90,78
60,67
90,85
79,77
47,66
67,66
74,88
71,72
69,75
77,64
82,74
77,61
86,81
71,65
71,77
80,87
54,73
79,85
83,70
95,92
65,74
70,75
74,69
62,61
82,86
79,82
86,99
72,82
66,76
84,70
76,73
81,74
64,62
68,79
73,67
82,73
77,84
62,81
91,91
66,83
71,75
72,74
73,42
59,65
70,86
62,65
71,73
55,74
45,42
72,73
88,85
96,95
65,81
68,67
68,79
84,74
82,58
57,58
65,72
81,93
83,85
72,81
69,58
81,86
68,76
87,89
76,67
90,93
68,92
90,91
90,87
80,90
62,78
70,86
74,85
72,69
92,75
87,81
75,81
70,65
69,86
83,86
64,74
61,68
86,89
85,77
82,67
74,68
80,54
81,86
67,75
74,69
77,81
84,70
77,82
82,57
64,76
82,73
68,64
90,83
80,83
70,80
76,89
74,67
60,72
76,74
74,75
81,91
54,83
70,73
87,84
73,71
80,74
75,69
88,86
86,89
78,83
91,93
79,85
68,74
94,89
72,73
78,80
71,54
71,70
84,82
36,55
66,55
66,67
80,80
80,67
65,60
76,70
94,72
74,80
71,76
50,54
67,61
73,59
66,82
79,85
44,63
68,63
73,78
69,57
76,72
73,82
58,55
69,78
83,82
74,78
64,64
63,63
91,83
54,71
69,75
70,80
71,62
63,83
78,69
80,72
77,59
82,82
66,76
67,76
78,66
77,73
82,82
40,68
86,72
89,88
83,88
69,77
81,67
66,82
77,76
71,50
74,86
77,88
91,86
74,77
82,67
80,75
73,80
70,75
72,73
74,59
58,60
80,92
54,77
67,79
59,75
80,83
77,75
65,69
70,86
63,83
65,74
53,62
68,81
55,76
68,59
86,100
96,95
77,76
84,94
72,79
73,70
51,68
72,81
83,75
81,64
75,75
73,78
80,86
95,80
73,82
80,91
84,77
88,85
83,83
58,62
39,63
69,63
96,94
68,78
77,84
86,90
65,66
80,64
64,71
56,43
67,45
89,76
65,66
84,69
78,74
71,83
75,78
78,64
79,77
75,77
83,90
87,91
65,81
74,91
80,89
40,50
59,74
78,75
68,54
70,61
86,67
78,73
65,66
88,90
67,73
43,61
56,61
76,82
74,65
62,62
82,69
79,68
82,89
86,89
82,77
66,63
83,56
64,77
79,70
77,84
74,59
65,72
76,59
77,60
81,91
73,78
61,60
73,70
57,80
73,78
77,86
66,85
87,79
81,82
41,67
85,68
63,57
83,69
78,61
84,75
73,71
77,97
82,72
70,65
74,72
31,90
76,70
71,59
81,77
63,68
77,77
81,75
76,70
60,67
78,68
78,77
77,65
71,57
75,75
78,73
65,77
61,73
77,84
61,62
67,80
84,82
72,80
57,72
74,74
69,76
82,78
78,73
72,62
66,77
78,79
81,84
78,93
78,66
74,68
66,57
80,79
66,68
57,57
82,58
79,67
90,90
59,81
72,86
90,69
70,66
59,73
80,76
83,92
86,100
68,71
71,82
55,78
57,67
70,73
73,86
82,88
80,66
70,72
65,45
65,79
83,65
76,84
72,79
50,72
51,72
83,82
64,76
60,42
78,73
84,69
80,58
69,50
73,73
68,81
41,71
72,71
71,78
82,87
69,74
78,78
65,80
61,67
54,52
37,64
65,64
55,61
73,63
72,67
65,70
77,45
77,68
82,82
71,80
79,81
85,83
50,60
82,78
77,80
83,70
65,78
74,71
82,90
72,88
82,88
83,80
67,55
76,74
88,68
77,76
70,68
50,50
55,60
52,60
63,74
69,68
76,81
68,71
84,78
52,71
71,75
78,70
69,72
67,61
70,78
71,65
65,62
70,73
58,67
62,73
68,68
85,82
94,87
84,82
65,66
71,69
64,63
71,73
73,54
71,67
81,81
77,78
92,100
67,71
87,90
50,52
70,61
72,70
88,83
87,81
81,78
78,76
77,66
72,71
38,61
77,64
91,100
75,74
71,61
82,73
80,67
70,85
78,60
47,76
76,76
73,62
78,53
75,86
54,54
75,83
80,77
79,78
71,76
83,75
80,92
82,76
66,88
96,95
79,62
88,82
63,82
71,84
92,88
70,64
83,94
45,80
72,80
92,84
75,74
59,72
73,75
87,83
70,74
88,84
80,78
80,57
67,68
70,81
91,90
72,76
73,71
70,80
72,79
67,80
80,82
68,71
74,69
88,88
91,85
44,75
68,75
79,79
76,74
82,86
81,71
82,75
86,87
78,77
79,87
68,60
85,74
61,66
75,77
63,87
75,78
65,74
68,74
68,75
82,89
74,94
60,86
80,72
96,87
70,58
29,89
72,89
72,86
77,75
76,82
62,77
73,70
76,83
77,45
77,67
69,69
71,70
69,56
66,57
63,58
82,85
87,68
69,68
72,78
66,76
45,74
66,68
59,74
88,85
88,86
69,68
80,84
61,52
90,85
84,83
79,69
79,80
66,70
80,61
70,67
67,68
45,64
79,64
80,68
61,65
58,69
83,66
46,66
58,66
