,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131252,134,7,80,444,33,63
1,917788,134,1,87,444,33,84
2,394640,134,1,82,444,33,76
3,788210,134,1,91,444,41,97
4,920196,134,7,78,444,43,59
5,398834,134,3,86,444,43,88
6,664243,134,7,71,444,43,63
7,271472,134,1,80,444,43,88
8,403527,134,1,93,444,31,67
9,666823,134,3,63,444,43,69
10,801457,134,1,78,444,63,72
11,411554,134,1,75,444,43,92
12,673919,134,1,75,444,33,80
13,936396,134,3,75,444,43,79
14,282169,134,3,91,444,43,88
15,545362,134,1,82,444,41,92
16,939316,134,3,80,444,23,65
17,154198,134,9,62,444,31,60
18,942196,134,1,98,444,43,85
19,550368,134,1,93,444,41,96
20,158040,134,1,76,444,33,73
21,815672,134,1,91,444,43,68
22,947543,134,1,80,444,33,71
23,161887,134,1,87,444,43,70
24,689050,134,3,97,444,43,79
25,820372,134,1,79,444,23,80
26,558618,134,7,84,444,43,73
27,297917,134,1,97,444,43,90
28,954248,134,1,81,444,43,83
29,954446,134,1,80,444,41,92
30,692363,134,7,64,444,43,65
31,168125,134,1,95,444,33,82
32,430725,134,1,84,444,41,91
33,562238,134,1,50,444,33,70
34,434487,134,3,85,444,43,66
35,828144,134,3,87,444,43,77
36,828405,134,3,70,444,43,77
37,304838,134,1,83,444,43,69
38,436839,134,3,60,444,43,76
39,961399,134,3,96,444,53,70
40,437619,134,3,85,444,23,88
41,570398,134,1,89,444,43,77
42,180024,134,7,71,444,43,71
43,705758,134,1,80,444,43,44
44,574772,134,1,81,444,23,80
45,578277,134,7,75,444,33,65
46,185885,134,5,67,444,31,57
47,580539,134,3,87,444,43,79
48,712223,134,5,78,444,21,72
49,713905,134,1,90,444,43,65
50,190972,134,3,86,444,23,86
51,322092,134,1,75,444,33,61
52,454225,134,1,55,444,53,52
53,192242,134,1,89,444,33,70
54,717507,134,1,86,444,41,95
55,586709,134,1,88,444,43,81
56,196135,134,3,83,444,33,70
57,721569,134,3,80,444,43,75
58,333878,134,7,84,444,33,70
59,204078,134,1,73,444,33,71
60,859678,134,3,82,444,43,86
61,204747,134,1,81,444,43,66
62,598481,134,7,92,444,43,71
63,599298,134,7,84,444,43,77
64,206528,134,1,82,444,43,95
65,206978,134,1,90,444,43,90
66,600744,134,1,83,444,43,86
67,994897,134,7,82,444,43,84
68,210543,134,3,73,444,43,60
69,607575,134,3,75,444,33,69
70,214974,134,7,50,444,43,50
71,613958,134,1,81,444,43,67
72,483364,134,3,66,444,23,72
73,878423,134,3,78,444,43,82
74,616318,134,1,81,444,33,70
75,224540,134,3,65,444,33,66
76,355843,134,1,95,444,41,98
77,224802,134,3,71,444,33,64
78,749303,134,3,78,444,43,47
79,881730,134,1,87,444,23,70
80,358439,134,7,83,444,43,86
81,358597,134,7,90,444,43,79
82,753020,134,1,81,444,41,89
83,231534,134,7,86,444,43,89
84,363423,134,3,90,444,43,74
85,887826,134,13,80,444,43,52
86,366278,134,3,87,444,23,56
87,628979,134,3,80,444,33,64
88,891420,134,1,88,444,43,88
89,629566,134,1,64,444,43,64
90,498827,134,3,74,444,43,79
91,632883,134,11,87,444,43,74
92,371597,134,3,67,444,43,64
93,372449,134,3,80,444,43,76
94,766899,134,1,68,444,23,68
95,766939,134,5,72,444,31,58
96,246595,134,3,67,444,43,61
97,115779,134,1,81,444,43,86
98,640108,134,3,80,444,43,54
99,381111,134,1,87,444,43,75
100,905955,134,7,91,444,33,76
101,776404,134,7,77,444,33,52
102,645642,134,11,65,444,33,67
103,121661,134,3,81,444,43,86
104,910200,134,1,77,444,43,79
105,255096,134,7,89,444,43,85
106,391425,134,7,87,444,33,70
