grade1,grade2
82,76
50,78
74,62
72,76
76,79
78,82
73,76
81,75
76,63
81,76
80,77
56,80
79,75
57,70
69,73
71,72
88,84
75,56
64,64
68,77
82,78
67,76
68,65
83,79
64,77
71,85
78,81
75,89
64,80
65,84
65,86
73,67
80,80
80,62
68,75
75,65
79,86
73,81
72,62
69,69
38,64
60,64
75,75
75,79
89,81
63,73
58,81
75,89
67,67
69,76
77,72
65,70
78,70
82,63
67,73
72,72
78,78
71,82
68,80
70,51
58,67
89,84
50,80
62,66
74,87
64,67
70,74
75,86
81,87
84,81
60,78
76,83
55,73
78,85
87,80
83,83
83,71
59,75
71,78
91,60
70,72
80,79
94,72
63,81
58,91
50,75
56,75
78,64
74,83
75,80
66,74
72,75
69,77
66,71
82,77
79,85
71,76
64,71
89,83
60,85
68,82
72,79
76,75
69,81
81,68
80,78
87,83
76,78
63,83
84,79
58,76
79,79
72,82
69,76
51,78
67,63
71,81
87,74
74,72
80,84
82,77
82,87
88,86
33,80
58,80
76,64
73,63
57,74
81,76
92,82
61,80
71,58
86,68
70,76
83,83
77,83
51,78
84,82
85,82
96,81
62,72
76,74
68,68
75,79
72,71
60,70
76,80
66,79
61,83
72,74
83,74
72,69
88,85
68,66
50,70
65,82
81,72
58,72
56,85
64,60
73,73
71,65
84,77
73,79
54,50
78,75
53,64
66,53
64,83
81,76
69,71
80,86
65,77
43,79
68,79
80,80
58,70
74,71
86,73
80,82
74,79
83,75
64,77
73,82
67,72
62,69
82,79
78,56
77,75
66,74
61,83
61,70
72,71
76,80
83,76
78,81
42,76
50,76
67,79
63,82
65,76
66,82
80,74
82,74
55,75
66,53
76,79
83,76
68,73
82,81
72,57
92,76
52,80
79,71
80,82
89,70
81,76
80,82
78,80
52,59
89,78
79,83
74,74
75,76
80,83
83,80
69,76
65,70
