grade1,grade2
83,72
60,64
71,84
53,59
77,74
69,64
67,68
50,50
50,61
60,52
54,76
63,76
50,63
73,72
65,67
71,53
85,75
62,61
88,83
76,63
89,99
27,50
65,50
20,44
74,67
76,61
84,67
100,97
79,84
89,76
52,51
57,54
71,81
75,77
41,62
59,62
92,89
66,84
80,59
64,61
63,74
76,64
63,59
70,62
60,71
63,68
87,61
37,61
90,84
84,68
65,52
59,64
74,72
74,62
89,79
73,60
94,75
52,82
60,57
90,76
83,75
80,90
51,51
76,72
77,80
87,89
73,79
100,97
68,81
58,66
77,54
70,68
90,63
71,59
89,62
74,74
63,71
63,66
80,70
60,62
61,50
82,79
74,75
51,68
69,62
94,94
69,67
80,66
80,79
87,43
87,66
68,65
56,60
72,55
65,60
85,67
54,46
71,46
71,55
41,65
57,61
86,82
85,81
100,98
72,40
72,82
81,63
61,71
45,62
67,56
70,75
88,61
75,54
65,78
60,79
74,69
69,70
74,75
61,75
69,89
78,81
72,66
63,75
75,92
81,79
60,72
86,92
72,67
76,81
61,69
44,62
45,62
58,66
85,84
77,57
50,47
40,71
56,53
46,68
66,53
57,59
60,79
60,67
88,83
74,57
75,72
81,70
60,43
60,50
72,64
65,71
71,75
81,67
81,77
90,82
91,79
90,85
75,67
74,63
69,66
58,63
100,91
67,51
99,86
60,36
60,70
84,79
63,75
71,69
69,70
81,90
81,80
71,65
53,67
50,34
50,73
84,89
88,52
70,71
56,57
93,80
63,79
95,86
70,63
73,73
74,77
64,62
68,88
65,53
44,45
44,50
58,45
58,50
65,54
28,44
94,98
70,60
75,77
59,70
62,82
72,73
77,52
79,84
63,82
92,51
66,89
81,62
68,77
81,56
79,75
51,50
51,72
76,81
60,77
98,92
77,53
66,71
87,71
63,72
89,74
70,56
70,51
70,71
56,64
65,71
51,63
66,53
75,57
55,67
70,73
65,80
85,86
80,58
82,76
64,68
65,68
46,72
69,81
65,66
71,67
46,71
69,75
100,95
90,83
66,83
63,58
75,77
73,71
81,71
89,69
56,54
77,66
89,86
44,61
73,83
66,78
100,64
82,72
46,54
88,54
74,63
93,78
80,71
74,67
73,76
76,72
65,64
77,69
60,69
86,78
46,74
75,63
75,72
84,68
71,53
50,65
98,68
80,70
73,88
55,74
58,71
50,50
69,55
55,67
100,85
60,57
35,74
73,74
74,72
81,73
65,74
99,79
83,80
68,64
61,77
83,71
96,81
75,86
55,70
58,64
61,74
89,62
55,64
61,60
59,67
71,68
86,85
66,67
55,65
93,99
55,56
77,71
58,57
34,67
65,67
62,67
77,59
59,77
36,66
86,66
81,80
69,73
79,88
85,61
46,59
55,59
89,79
79,62
65,69
78,84
71,64
43,38
43,53
58,53
66,72
86,57
86,76
81,76
50,54
64,75
38,66
55,66
61,57
34,60
75,60
75,55
50,62
68,78
60,64
53,61
67,54
79,66
50,63
98,86
76,55
66,62
71,80
83,77
68,70
66,60
82,87
50,63
70,60
65,69
63,86
87,76
62,64
70,76
73,59
78,82
51,57
75,57
77,72
75,79
83,50
78,81
29,71
81,71
68,52
77,78
96,85
74,62
51,55
68,72
80,63
65,57
65,69
60,53
69,73
81,65
90,60
62,46
70,67
52,56
80,70
67,66
58,66
50,64
65,63
92,99
69,53
62,58
92,85
53,68
76,91
83,79
97,77
76,62
55,69
44,61
62,61
89,87
65,62
64,67
55,60
57,73
60,62
64,60
57,70
60,59
75,65
67,77
70,65
57,76
84,77
65,67
73,56
56,69
100,88
76,64
84,86
56,67
77,79
56,70
70,71
86,99
77,69
60,56
60,78
55,62
73,62
53,66
60,63
73,68
57,53
99,95
38,57
52,53
68,66
89,70
80,69
73,61
54,62
69,66
71,72
78,51
78,62
85,83
45,73
54,63
53,50
70,74
71,58
69,67
76,86
60,56
73,54
60,70
70,84
74,70
61,70
81,84
68,72
73,67
64,74
67,80
62,51
58,76
100,86
50,57
74,81
59,70
30,65
50,57
64,64
74,55
68,77
89,65
57,58
82,74
50,69
74,54
56,62
70,62
86,93
60,75
84,72
60,76
50,44
91,79
71,65
75,71
63,68
75,73
76,73
50,46
50,68
78,56
79,83
84,75
84,74
81,50
69,61
62,65
76,50
