,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,395676,125,1,77,456,29,71
1,265831,125,1,78,456,27,54
2,137521,125,1,76,456,17,67
3,399758,125,1,62,456,31,63
4,533465,125,1,91,456,29,79
5,273106,125,1,92,456,25,88
6,935908,125,1,79,456,29,67
7,150060,125,1,79,456,35,51
8,283256,125,1,77,456,21,62
9,152740,125,1,68,456,35,66
10,154198,125,1,73,456,25,59
11,286600,125,1,87,456,17,54
12,419303,125,1,84,456,37,79
13,683125,125,1,76,456,21,57
14,161520,125,1,88,456,27,88
15,298316,125,1,74,456,31,90
16,173087,125,7,84,456,35,71
17,574548,125,1,91,456,19,83
18,969552,125,1,89,456,31,91
19,577618,125,1,90,456,29,74
20,318056,125,1,77,456,37,84
21,318260,125,1,76,456,25,64
22,450561,125,1,87,456,41,70
23,455006,125,1,15,456,31,50
24,455006,125,7,72,456,31,50
25,983330,125,1,70,456,35,69
26,328033,125,47,100,456,71,77
27,595921,125,1,84,456,23,45
28,595921,125,1,84,456,27,73
29,989166,125,1,82,456,41,79
30,993946,125,1,95,456,31,80
31,604412,125,1,84,456,27,87
32,998433,125,1,93,456,25,58
33,605447,125,1,62,456,35,51
34,355306,125,1,77,456,41,51
35,224802,125,1,80,456,31,65
36,231018,125,1,64,456,29,64
37,101474,125,1,80,456,21,33
38,104345,125,1,91,456,31,88
39,238895,125,1,93,456,31,80
40,633101,125,1,91,456,25,64
41,115860,125,1,94,456,31,80
42,772295,125,1,89,456,31,72
43,119515,125,1,87,456,29,59
44,120364,125,1,93,456,29,75
45,254739,125,1,94,456,23,82
46,520372,125,1,91,456,31,57
47,130217,125,3,74,456,31,60
