CS131,CS486
74,68
89,46
88,72
83,82
81,73
76,79
84,80
86,70
94,89
64,61
80,74
83,81
88,79
82,70
94,81
85,75
89,73
93,80
94,80
89,87
89,88
88,72
95,70
91,61
97,85
86,65
83,50
86,51
83,75
92,60
97,91
78,70
80,63
68,58
64,44
85,64
90,54
75,51
80,67
95,70
93,85
82,65
84,73
93,94
81,62
88,65
74,74
81,52
99,62
86,73
85,71
79,69
94,82
72,61
81,59
88,73
87,69
76,72
92,74
93,85
81,66
85,81
96,77
78,43
78,60
86,81
84,65
87,68
96,88
82,70
86,67
94,76
94,89
86,66
93,79
87,63
73,73
91,71
83,63
80,71
85,62
70,72
75,75
91,55
98,92
83,74
36,44
85,44
93,74
86,85
78,52
77,79
79,55
43,38
79,38
86,59
86,71
98,54
81,56
91,68
