,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131188,240,23,64,454,43,67
1,131252,240,21,84,454,31,69
2,524634,240,21,72,454,43,87
3,262625,240,1,85,454,21,78
4,787023,240,1,82,454,23,89
5,918214,240,13,80,454,31,77
6,262913,240,7,79,454,27,85
7,918323,240,9,76,454,29,70
8,787281,240,17,82,454,31,71
9,787296,240,11,73,454,23,38
10,918408,240,23,59,454,37,66
11,525401,240,9,71,454,29,88
12,656717,240,27,64,454,47,62
13,394640,240,11,82,454,31,82
14,394865,240,31,68,454,47,59
15,263986,240,7,92,454,33,90
16,657306,240,3,50,454,17,45
17,657306,240,3,50,454,21,75
18,788540,240,1,93,454,21,89
19,788547,240,17,60,454,37,79
20,788600,240,1,71,454,13,53
21,526476,240,11,70,454,31,54
22,395676,240,19,52,454,29,65
23,920196,240,21,57,454,33,74
24,133890,240,7,67,454,27,77
25,265106,240,7,82,454,33,95
26,265140,240,21,76,454,31,40
27,265140,240,21,76,454,35,59
28,396242,240,11,51,454,37,89
29,396481,240,17,75,454,37,91
30,658701,240,9,63,454,29,89
31,789824,240,19,73,454,39,82
32,265752,240,7,56,454,33,80
33,265956,240,17,62,454,33,63
34,134978,240,15,86,454,29,84
35,528297,240,21,77,454,41,80
36,266156,240,17,68,454,37,68
37,266249,240,17,77,454,37,81
38,266350,240,9,67,454,29,76
39,266465,240,27,72,454,47,58
40,790931,240,17,76,454,37,89
41,135634,240,1,73,454,19,72
42,135654,240,7,67,454,27,82
43,266750,240,27,67,454,41,77
44,791160,240,9,74,454,29,80
45,266931,240,11,79,454,43,91
46,398060,240,21,80,454,41,75
47,398071,240,7,64,454,27,85
48,660594,240,21,53,454,37,66
49,922902,240,15,61,454,21,61
50,398948,240,11,63,454,17,79
51,136858,240,13,99,454,31,94
52,792349,240,7,69,454,27,80
53,399262,240,13,50,454,33,77
54,661514,240,15,96,454,29,94
55,923674,240,7,81,454,17,85
56,399422,240,9,76,454,31,80
57,530559,240,15,67,454,25,84
58,530835,240,21,67,454,29,58
59,924089,240,13,70,454,33,40
60,924089,240,13,70,454,47,65
61,530912,240,11,54,454,41,84
62,269007,240,23,69,454,37,79
63,924461,240,17,64,454,43,73
64,793475,240,7,56,454,33,60
65,793596,240,17,80,454,37,81
66,138275,240,21,51,454,41,92
67,138354,240,9,73,454,31,83
68,531595,240,1,68,454,21,78
69,400629,240,23,54,454,31,79
70,531706,240,21,62,454,43,89
71,925225,240,17,69,454,37,72
72,532023,240,15,77,454,29,68
73,400974,240,7,81,454,33,75
74,794306,240,17,75,454,31,70
75,663311,240,17,59,454,43,68
76,794400,240,21,59,454,41,78
77,794618,240,1,73,454,23,81
78,401438,240,9,87,454,29,88
79,401612,240,21,69,454,41,85
80,925909,240,11,89,454,21,65
81,270650,240,21,84,454,33,84
82,794942,240,1,75,454,23,76
83,532935,240,13,65,454,27,65
84,795093,240,17,65,454,37,74
85,139739,240,13,76,454,31,79
86,270850,240,1,69,454,21,61
87,795318,240,7,63,454,27,82
88,795564,240,9,50,454,41,77
89,533465,240,15,76,454,35,89
90,533628,240,17,61,454,37,74
91,795779,240,1,61,454,17,60
92,140592,240,1,76,454,27,81
93,795984,240,7,63,454,27,68
94,140636,240,17,74,454,37,77
95,533877,240,1,64,454,21,65
96,927348,240,13,62,454,33,75
97,140941,240,9,73,454,31,83
98,403160,240,17,69,454,41,50
99,272139,240,7,56,454,31,66
100,272299,240,19,62,454,29,64
101,403404,240,9,82,454,21,90
102,403411,240,21,55,454,41,80
103,927823,240,27,68,454,43,70
104,534620,240,23,61,454,41,77
105,403610,240,7,75,454,33,65
106,141575,240,1,67,454,25,83
107,272814,240,17,88,454,43,86
108,928186,240,7,66,454,33,80
109,141833,240,7,74,454,27,87
110,404037,240,13,79,454,33,80
111,928493,240,13,70,454,41,76
112,404241,240,1,53,454,31,57
113,797723,240,17,88,454,37,84
114,535593,240,13,65,454,27,72
115,535638,240,13,68,454,33,67
116,666747,240,7,62,454,33,71
117,535722,240,1,71,454,27,70
118,666823,240,17,65,454,37,66
119,798141,240,1,70,454,21,78
120,273977,240,13,83,454,41,90
121,142952,240,21,73,454,43,76
122,536307,240,11,89,454,31,65
123,143106,240,27,43,454,47,67
124,143106,240,31,52,454,47,67
125,929662,240,1,88,454,21,100
126,405442,240,23,80,454,37,90
127,929778,240,17,77,454,43,86
128,929911,240,21,73,454,43,87
129,798862,240,17,70,454,31,88
130,798966,240,17,66,454,31,71
131,144003,240,13,66,454,33,65
132,930463,240,7,79,454,13,67
133,799627,240,13,92,454,37,87
134,144275,240,13,85,454,33,63
135,799649,240,7,80,454,23,71
136,275464,240,21,60,454,41,58
137,406619,240,21,66,454,47,64
138,537736,240,7,75,454,33,69
139,800073,240,17,69,454,41,78
140,275913,240,1,68,454,17,24
141,144975,240,17,70,454,37,82
142,538191,240,21,76,454,43,75
143,538243,240,17,75,454,31,67
144,276104,240,7,56,454,31,84
145,145077,240,9,75,454,35,86
146,276171,240,11,67,454,31,58
147,538370,240,13,82,454,23,69
148,800560,240,11,57,454,25,56
149,669558,240,17,76,454,43,76
150,538625,240,11,76,454,17,70
151,669744,240,17,50,454,41,53
152,669968,240,17,54,454,43,78
153,277011,240,21,61,454,41,74
154,801399,240,9,70,454,35,83
155,801457,240,11,46,454,67,73
156,801457,240,17,61,454,67,73
157,539567,240,27,72,454,43,78
158,670640,240,1,71,454,23,72
159,670702,240,13,94,454,37,77
160,932939,240,7,65,454,33,50
161,277600,240,1,73,454,27,84
162,146581,240,7,76,454,33,91
163,933068,240,21,80,454,31,81
164,539975,240,1,76,454,27,85
165,802148,240,17,66,454,43,77
166,671211,240,21,66,454,37,73
167,409288,240,7,83,454,23,86
168,802568,240,11,79,454,27,82
169,409608,240,13,63,454,33,61
170,540811,240,17,73,454,47,70
171,148002,240,21,65,454,43,76
172,279140,240,23,81,454,37,73
173,410216,240,1,75,454,23,68
174,148179,240,13,57,454,33,68
175,541536,240,7,76,454,27,90
