CS341,CS462
83,60
76,78
95,100
75,82
83,76
84,83
83,88
70,55
87,97
67,70
81,72
79,51
57,52
53,51
77,85
58,44
90,91
71,76
95,73
43,40
62,58
75,58
71,59
71,56
98,100
91,100
76,83
59,72
84,72
61,62
76,72
99,95
77,77
94,91
66,97
85,76
95,100
89,87
88,71
77,68
86,85
98,100
100,84
86,82
100,90
56,71
67,65
95,71
85,92
95,88
91,91
96,100
100,98
90,94
93,89
65,57
80,66
70,71
70,67
94,87
87,88
96,99
92,94
71,65
92,100
100,92
64,53
89,94
75,93
87,94
93,96
85,96
61,63
74,78
85,100
80,77
98,73
92,77
93,84
80,86
59,11
90,83
74,67
73,84
61,79
65,52
73,75
86,100
74,69
65,61
84,79
72,55
51,33
67,68
74,72
84,71
93,78
85,73
81,96
85,52
100,100
94,87
35,78
51,78
96,89
98,100
77,58
100,100
100,100
56,52
85,58
68,65
75,55
88,82
98,94
73,57
55,66
68,79
76,68
97,82
83,71
62,52
