grade1,grade2
77,52
78,63
92,86
79,70
76,67
62,59
91,76
86,76
82,71
92,84
86,72
22,60
50,60
78,63
79,62
85,56
79,62
92,51
77,62
98,95
73,43
73,66
68,65
73,69
87,69
93,67
62,78
84,69
69,56
74,77
76,61
90,68
88,87
97,90
88,86
66,69
95,86
36,47
52,47
71,66
74,68
92,91
84,63
90,69
76,62
91,82
91,51
71,59
89,62
90,64
36,50
77,50
77,75
76,64
96,66
15,58
72,58
70,64
100,72
85,79
87,74
38,68
74,68
84,55
82,81
88,50
95,95
94,62
84,56
93,73
62,67
82,90
89,86
77,55
80,56
84,86
64,56
80,60
64,79
91,91
86,83
93,77
91,56
83,84
66,60
97,78
87,46
87,53
69,68
94,82
89,51
65,83
87,54
93,83
67,65
86,68
53,65
94,76
67,52
91,71
74,50
