CS370,CS341
85,80
84,74
73,62
82,71
63,50
60,53
65,55
75,78
75,60
82,76
87,73
68,66
83,77
96,100
93,99
51,67
64,58
71,56
51,69
39,61
91,97
42,65
68,65
91,90
77,72
68,79
62,64
76,65
66,68
40,69
83,96
73,73
77,78
78,61
80,78
65,83
45,54
47,75
68,79
67,78
88,100
77,72
45,50
50,50
77,87
75,81
58,71
59,60
72,68
40,64
79,71
71,75
94,83
85,71
70,70
25,54
74,50
72,63
74,58
72,62
69,70
66,65
74,67
76,61
91,77
80,75
82,75
63,86
72,71
74,67
82,56
86,87
59,76
41,41
41,67
86,86
66,81
82,74
68,50
67,61
84,70
65,54
72,74
74,70
50,52
85,53
75,60
58,57
78,62
36,50
88,77
78,61
88,67
94,98
45,75
92,96
78,86
71,80
90,77
69,50
62,68
71,59
62,62
82,58
74,88
86,90
76,73
79,58
81,79
63,70
87,79
79,85
75,72
73,65
66,67
79,78
65,40
66,69
40,58
65,78
60,56
66,58
40,70
75,74
78,75
91,87
90,79
70,71
28,71
91,95
57,52
74,86
65,51
78,67
89,100
92,86
85,64
70,73
93,96
90,83
82,79
72,59
84,69
85,64
84,58
66,48
66,44
66,70
66,57
82,72
97,100
68,73
66,59
59,69
37,57
31,33
81,42
81,59
70,69
80,67
90,77
71,77
74,65
72,81
63,77
70,64
53,61
71,61
87,84
79,66
41,57
66,57
72,74
65,50
70,71
77,71
93,91
69,55
81,74
72,54
57,72
75,72
94,87
75,69
77,63
79,91
85,84
77,78
89,71
86,79
86,79
75,65
68,72
94,98
63,75
93,65
80,76
70,56
73,54
72,79
68,79
84,53
80,64
68,65
75,72
72,82
77,73
82,62
70,67
67,71
78,81
44,45
44,62
71,62
66,66
58,68
47,43
80,78
78,61
57,75
80,71
82,86
82,72
70,46
70,68
80,75
66,37
66,58
51,43
71,67
77,79
68,65
33,94
87,94
34,26
34,38
34,70
59,52
71,64
92,78
85,82
58,51
76,58
40,62
65,69
80,98
74,81
76,76
83,74
86,83
85,84
73,42
84,80
70,62
65,52
50,50
60,76
77,80
82,79
82,74
50,68
94,81
78,59
74,58
78,78
53,42
53,53
80,52
73,75
68,30
68,78
69,51
60,68
73,58
95,73
68,62
97,74
68,85
73,59
72,74
43,69
42,69
90,95
72,67
64,42
64,64
76,70
59,85
90,75
82,82
61,64
91,75
81,75
75,75
71,67
45,66
74,55
74,50
70,50
85,89
50,63
