grade1,grade2
79,76
54,78
68,78
73,62
78,76
79,79
81,82
52,76
57,75
52,63
60,76
64,80
76,75
63,73
62,72
68,56
58,64
66,64
84,77
81,78
83,70
73,65
84,79
73,65
76,77
58,81
81,80
83,84
64,86
66,67
73,80
57,62
65,75
72,65
68,81
62,62
59,69
45,64
66,64
74,81
63,81
64,67
67,76
40,72
78,72
76,70
67,63
63,73
71,78
80,82
66,80
60,51
71,67
93,84
64,80
69,66
71,87
65,67
70,74
66,87
58,78
66,73
76,85
87,80
51,75
77,78
84,79
75,72
65,81
51,91
35,75
50,75
66,83
64,80
65,74
65,77
86,77
80,85
82,76
58,71
89,83
79,85
56,82
67,81
73,68
84,78
93,83
85,78
88,83
90,79
75,76
100,79
80,82
75,76
55,78
70,63
60,81
81,74
71,84
83,77
80,87
84,86
59,80
55,64
59,74
55,76
95,82
38,80
61,80
58,58
58,68
63,76
59,83
77,83
36,78
60,78
85,82
66,69
78,74
34,68
75,68
85,79
61,79
64,83
66,74
72,74
57,69
83,85
75,66
68,70
52,82
95,72
70,72
65,85
80,60
80,73
73,65
80,77
75,84
29,50
81,50
51,75
68,64
69,53
51,76
65,71
76,86
52,77
70,79
78,80
69,70
53,71
55,73
65,82
65,79
80,75
56,77
64,64
60,72
60,69
71,56
73,75
68,83
62,70
66,71
71,80
66,76
100,81
54,76
85,76
71,79
56,82
81,82
73,76
64,82
82,74
84,74
64,75
74,53
68,79
60,76
63,73
86,76
90,80
56,71
60,82
71,76
60,59
83,78
83,76
84,83
74,80
66,76
62,70
83,77
