grade1,grade2
72,66
82,83
66,73
87,85
63,74
74,66
46,52
65,52
84,91
62,80
82,80
66,86
85,71
73,82
90,81
73,89
74,70
87,74
79,90
67,82
50,78
82,66
66,69
87,87
81,79
75,74
80,79
63,68
72,75
82,84
79,74
69,84
68,63
75,74
66,73
68,87
65,78
78,84
59,70
77,79
93,81
88,87
74,79
70,79
70,81
71,78
68,81
73,78
72,78
79,83
83,45
72,72
76,80
63,83
50,80
84,75
79,64
80,75
84,85
80,76
82,82
56,82
80,74
79,79
74,81
70,87
71,74
65,69
64,72
61,75
71,71
57,77
69,74
79,82
72,70
74,75
78,78
71,82
77,75
73,77
81,73
78,84
82,80
76,83
70,72
72,68
83,82
71,67
87,93
72,68
83,87
75,74
88,79
72,73
50,71
79,83
75,75
83,78
87,82
70,81
85,79
69,87
64,76
83,79
83,87
63,83
64,68
63,78
65,59
81,84
53,63
72,53
65,73
86,80
88,83
45,81
70,81
70,61
78,78
68,71
69,66
75,82
76,80
83,82
72,83
78,66
73,72
64,67
72,80
76,73
75,84
87,82
81,83
76,76
81,81
71,85
81,77
75,73
71,75
81,78
60,65
70,81
65,83
80,87
82,85
58,82
82,89
83,76
75,74
70,85
41,77
61,77
65,72
81,87
80,92
79,75
66,80
53,83
46,74
63,74
46,79
66,79
70,76
74,81
67,78
56,69
78,83
72,84
71,82
84,85
63,75
65,66
79,80
72,72
67,80
80,72
72,75
72,84
77,76
69,80
74,83
44,78
80,78
72,70
78,83
74,81
78,79
72,81
61,67
50,75
84,87
71,78
78,74
74,74
68,78
75,78
88,97
66,75
67,85
77,84
68,77
65,67
82,80
82,83
69,82
65,80
88,86
89,84
75,85
77,86
80,83
78,86
84,77
71,76
53,67
71,86
82,85
65,71
77,75
74,79
80,80
80,75
82,73
80,55
75,77
73,79
74,82
70,84
84,80
64,85
75,83
86,89
75,88
73,63
77,77
65,68
77,75
71,90
77,73
60,58
80,75
73,83
86,57
72,85
80,84
77,83
80,76
74,81
60,64
71,82
74,80
81,88
80,80
76,74
63,72
77,80
75,80
63,72
78,67
75,83
79,90
89,79
69,75
80,72
85,88
71,85
77,77
86,82
81,75
70,60
54,79
84,79
60,69
75,77
73,82
70,77
67,74
65,84
78,81
77,79
84,75
75,73
71,83
75,77
61,76
50,80
61,79
86,82
78,80
83,88
85,76
88,73
87,70
83,78
80,73
76,82
64,65
61,89
78,70
59,50
57,62
67,80
81,72
72,72
68,73
69,72
80,50
63,74
69,81
81,86
83,91
66,89
83,81
61,78
59,70
71,66
79,82
81,92
84,84
68,70
70,87
82,85
77,76
70,86
88,78
78,57
65,81
58,71
77,85
73,76
75,60
68,82
66,64
58,77
63,81
77,84
80,81
50,71
69,86
74,69
74,83
72,67
83,67
76,76
88,78
62,76
66,73
76,74
59,75
63,86
74,76
88,88
70,81
76,82
74,79
74,79
70,69
67,72
80,76
61,79
80,80
65,76
66,79
83,72
75,85
60,75
79,74
70,80
72,84
78,80
73,82
70,81
67,73
69,78
73,70
87,80
71,66
72,78
65,69
80,80
75,85
80,78
76,79
62,70
73,75
84,78
83,81
80,73
83,85
72,75
70,81
73,80
56,39
73,75
77,77
78,90
71,73
58,66
65,81
67,67
78,89
73,66
79,84
79,64
70,80
71,80
70,80
83,79
70,78
46,70
68,70
